Batch Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Initial Perm Importance Mean,Initial Perm Importance Std Dev,RF Feature Importance,Importance Ratio,Importance Difference,Accuracy Ratio
3,5,2.00 Std. Dev. Noise,0.9907199999999999,2.0,-0.0006400000000000184,0.0007838367176906394,0.01928859174332661,1.1481854779568685,-0.00285828918659976,1.0003231017770597
3,5,0.25 Std. Dev. Noise,0.9904,0.25,-0.0005440000000000156,0.0007579340340689505,0.022151294353264354,1.0637246075063533,-0.0014115825384194737,1.0
3,5,0.25 Std. Dev. Noise,0.99056,0.5,-0.0005440000000000156,0.0007579340340689505,0.022151294353264354,0.9658325262012383,0.0007568537694238181,1.00016155088853
3,5,0.25 Std. Dev. Noise,0.99088,1.0,-0.0005440000000000156,0.0007579340340689505,0.022151294353264354,1.0478577341041626,-0.001060110755221562,1.0004846526655897
3,5,0.25 Std. Dev. Noise,0.9916800000000002,2.0,-0.0005440000000000156,0.0007579340340689505,0.022151294353264354,0.9115284993910956,0.001959758251862849,1.0012924071082394
3,5,0.50 Std. Dev. Noise,0.9904,0.25,0.00019199999999997886,0.0009406040612287275,0.015591824685220574,1.2038938491374096,-0.003179077150145303,1.0
3,5,0.50 Std. Dev. Noise,0.9894400000000001,0.5,0.00019199999999997886,0.0009406040612287275,0.015591824685220574,1.1647348026894393,-0.002568516163088142,0.9990306946688209
3,5,0.50 Std. Dev. Noise,0.9895999999999999,1.0,0.00019199999999997886,0.0009406040612287275,0.015591824685220574,1.0272208331196828,-0.0004244224577877407,0.9991922455573505
3,5,0.50 Std. Dev. Noise,0.9902399999999998,2.0,0.00019199999999997886,0.0009406040612287275,0.015591824685220574,1.1874417241283257,-0.0029225585013043353,0.9998384491114699
3,5,Equal Variance (Low),0.9897600000000001,0.25,0.1582719999999999,0.007303014172244224,0.8509850271282244,0.9834021167401316,0.0141245501361702,0.9993537964458806
3,5,Equal Variance (Low),0.9862400000000001,0.5,0.1582719999999999,0.007303014172244224,0.8509850271282244,0.8773374011700247,0.10438403499294502,0.9957996768982231
3,5,Equal Variance (Low),0.96656,1.0,0.1582719999999999,0.007303014172244224,0.8509850271282244,0.618730589277758,0.3244545598266292,0.9759289176090469
3,5,Equal Variance (Low),0.92064,2.0,0.1582719999999999,0.007303014172244224,0.8509850271282244,0.36294199769474894,0.5421268213739865,0.9295638126009693
3,5,Higher Variance Majority 1,0.99024,0.25,0.009023999999999945,0.0030819837767256356,0.09198326208996406,0.7506021778101679,0.02294042524315358,0.9998384491114701
3,5,Higher Variance Majority 1,0.9868799999999999,0.5,0.009023999999999945,0.0030819837767256356,0.09198326208996406,0.5087171225014193,0.04518980168126366,0.9964458804523424
3,5,Higher Variance Majority 1,0.9872,1.0,0.009023999999999945,0.0030819837767256356,0.09198326208996406,0.34713204429020633,0.060052924280193,0.9967689822294022
3,5,Higher Variance Majority 1,0.98672,2.0,0.009023999999999945,0.0030819837767256356,0.09198326208996406,0.26205695173341603,0.06787840881617219,0.9962843295638127
Baseline,5,N/A,0.9568,0.0,0.0,0.0,1.0,0,0.0,1.0
4,5,Higher Variance Majority 3,0.9592,0.25,0.01807999999999999,0.005162325057568531,0.15416527114167117,0.7760425892733691,0.03452645494885767,1.0025083612040135
4,5,Higher Variance Majority 3,0.9566399999999999,0.5,0.01807999999999999,0.005162325057568531,0.15416527114167117,0.5700280660655149,0.06628673977831862,0.9998327759197324
4,5,Higher Variance Majority 3,0.95056,1.0,0.01807999999999999,0.005162325057568531,0.15416527114167117,0.4204489941847221,0.08934663795194056,0.9934782608695651
4,5,Higher Variance Majority 3,0.95088,2.0,0.01807999999999999,0.005162325057568531,0.15416527114167117,0.3962989941308509,0.093069729258317,0.9938127090301003
4,5,Higher Variance Minority 1,0.95856,0.25,0.038527999999999986,0.00518794911308891,0.40041339011105814,1.0807481635077076,-0.03233264589536322,1.0018394648829432
4,5,Higher Variance Minority 1,0.9592,0.5,0.038527999999999986,0.00518794911308891,0.40041339011105814,0.9513502637570226,0.019480005817059387,1.0025083612040135
4,5,Higher Variance Minority 1,0.94992,1.0,0.038527999999999986,0.00518794911308891,0.40041339011105814,0.630832291510748,0.14781969367571224,0.992809364548495
4,5,Higher Variance Minority 1,0.9408000000000001,2.0,0.038527999999999986,0.00518794911308891,0.40041339011105814,0.3299929103747405,0.26827981015529373,0.9832775919732443
4,5,0.50 Std. Dev. Noise,0.9598399999999998,0.25,0.0033919999999999905,0.0020399843136651888,0.04395121558537979,1.127403091859623,-0.005599520756566237,1.0031772575250835
4,5,0.50 Std. Dev. Noise,0.9608000000000001,0.5,0.0033919999999999905,0.0020399843136651888,0.04395121558537979,1.1429444772480823,-0.006282583536269884,1.004180602006689
4,5,0.50 Std. Dev. Noise,0.95824,1.0,0.0033919999999999905,0.0020399843136651888,0.04395121558537979,1.1205764499496234,-0.0052994815462556535,1.001505016722408
4,5,0.50 Std. Dev. Noise,0.95856,2.0,0.0033919999999999905,0.0020399843136651888,0.04395121558537979,1.1063069639561884,-0.0046723202910656375,1.0018394648829432
4,5,Higher Variance Majority 2,0.9616,0.25,0.044991999999999976,0.0056942019634010155,0.24263311315537006,0.762535384797841,0.057616778850741845,1.0050167224080269
4,5,Higher Variance Majority 2,0.9582400000000002,0.5,0.044991999999999976,0.0056942019634010155,0.24263311315537006,0.5672323700688882,0.10500375732305678,1.0015050167224082
4,5,Higher Variance Majority 2,0.95296,1.0,0.044991999999999976,0.0056942019634010155,0.24263311315537006,0.42615041969207934,0.1392349101530133,0.9959866220735787
4,5,Higher Variance Majority 2,0.95264,2.0,0.044991999999999976,0.0056942019634010155,0.24263311315537006,0.33672484448492873,0.16093251586123397,0.9956521739130435
4,5,Equal Variance (High),0.96096,0.25,0.006335999999999984,0.0035771362847954275,0.15883701000652087,0.7842246403485092,0.034273112960124474,1.0043478260869565
4,5,Equal Variance (High),0.95792,0.5,0.006335999999999984,0.0035771362847954275,0.15883701000652087,0.6976786470222275,0.04801981976811538,1.001170568561873
4,5,Equal Variance (High),0.9568000000000001,1.0,0.006335999999999984,0.0035771362847954275,0.15883701000652087,0.5521866356868524,0.07112933582846119,1.0000000000000002
4,5,Equal Variance (High),0.95264,2.0,0.006335999999999984,0.0035771362847954275,0.15883701000652087,0.39685163316430316,0.0958022831784983,0.9956521739130435
Baseline,5,N/A,0.9536,0.0,0.0,0.0,1.0,0,0.0,1.0
5,5,Higher Variance Minority 1,0.9566399999999999,0.25,0.066784,0.0055130158715534176,0.4714057982747974,0.9511012644825824,0.023051147451216447,1.0031879194630873
5,5,Higher Variance Minority 1,0.9569600000000001,0.5,0.066784,0.0055130158715534176,0.4714057982747974,0.8329400160885383,0.07875304507555742,1.003523489932886
5,5,Higher Variance Minority 1,0.94528,1.0,0.066784,0.0055130158715534176,0.4714057982747974,0.6036730571297512,0.18683081888155967,0.991275167785235
5,5,Higher Variance Minority 1,0.9347200000000001,2.0,0.066784,0.0055130158715534176,0.4714057982747974,0.382939461575012,0.29088591570010774,0.9802013422818793
5,5,Constant,0.9539199999999999,0.25,0.0,0.0,0.0,Infinity,-0.052789511474256624,1.0003355704697985
5,5,Constant,0.9539199999999999,0.5,0.0,0.0,0.0,Infinity,-0.052789511474256624,1.0003355704697985
5,5,Constant,0.9539199999999999,1.0,0.0,0.0,0.0,Infinity,-0.052789511474256624,1.0003355704697985
5,5,Constant,0.9539199999999999,2.0,0.0,0.0,0.0,Infinity,-0.052789511474256624,1.0003355704697985
5,5,2.00 Std. Dev. Noise,0.9551999999999999,0.25,-0.00016000000000000015,0.001440000000000022,0.0680807201549123,1.0182124777454509,-0.0012399186007156088,1.0016778523489933
5,5,2.00 Std. Dev. Noise,0.9556800000000001,0.5,-0.00016000000000000015,0.001440000000000022,0.0680807201549123,0.9504676310262908,0.0033721993507089543,1.0021812080536914
5,5,2.00 Std. Dev. Noise,0.95616,1.0,-0.00016000000000000015,0.001440000000000022,0.0680807201549123,0.8950720837841979,0.0071435681003261045,1.0026845637583892
5,5,2.00 Std. Dev. Noise,0.9551999999999999,2.0,-0.00016000000000000015,0.001440000000000022,0.0680807201549123,0.9959311111293174,0.00027701288454637374,1.0016778523489933
5,5,Higher Variance Minority 3,0.9539199999999999,0.25,0.036224000000000006,0.00388981027814983,0.38130883565763163,0.9193726418517629,0.030743924057655136,1.0003355704697985
5,5,Higher Variance Minority 3,0.9507200000000001,0.5,0.036224000000000006,0.00388981027814983,0.38130883565763163,0.7924169955430271,0.07915323373180128,0.9969798657718122
5,5,Higher Variance Minority 3,0.9436800000000002,1.0,0.036224000000000006,0.00388981027814983,0.38130883565763163,0.5816369005144647,0.15952554634694735,0.9895973154362419
5,5,Higher Variance Minority 3,0.93936,2.0,0.036224000000000006,0.00388981027814983,0.38130883565763163,0.3631278440462481,0.24284498024949072,0.9850671140939598
5,5,0.25 Std. Dev. Noise,0.95312,0.25,-0.0008320000000000127,0.0016076616559463123,0.0792046459126587,0.9495517421930876,0.003995736396507021,0.9994966442953019
5,5,0.25 Std. Dev. Noise,0.9542399999999999,0.5,-0.0008320000000000127,0.0016076616559463123,0.0792046459126587,0.8679289805943059,0.010460638327351876,1.0006711409395972
5,5,0.25 Std. Dev. Noise,0.9540799999999999,1.0,-0.0008320000000000127,0.0016076616559463123,0.0792046459126587,0.8598535387546244,0.011100250838852119,1.0005033557046978
5,5,0.25 Std. Dev. Noise,0.9542399999999999,2.0,-0.0008320000000000127,0.0016076616559463123,0.0792046459126587,0.9003197290307055,0.007895140566600845,1.0006711409395972
Baseline,5,N/A,0.9888,0.0,0.0,0.0,1.0,0,0.0,1.0
6,5,Equal Variance (Low),0.9896,0.25,0.13216,0.006803293320150186,0.6942884474937088,0.8485097739686462,0.10517791384177966,1.000809061488673
6,5,Equal Variance (Low),0.9856,0.5,0.13216,0.006803293320150186,0.6942884474937088,0.737184789274778,0.18246956463214625,0.9967637540453075
6,5,Equal Variance (Low),0.9702399999999999,1.0,0.13216,0.006803293320150186,0.6942884474937088,0.4277808040256375,0.3972851771991384,0.9812297734627831
6,5,Equal Variance (Low),0.9526399999999999,2.0,0.13216,0.006803293320150186,0.6942884474937088,0.20626731043233534,0.5510794367649398,0.963430420711974
6,5,2.00 Std. Dev. Noise,0.9915199999999998,0.25,-0.00035199999999997457,0.0012512777469450894,0.00436220127620779,1.6459519997347252,-0.002817772637611792,1.0027508090614885
6,5,2.00 Std. Dev. Noise,0.9929600000000001,0.5,-0.00035199999999997457,0.0012512777469450894,0.00436220127620779,1.711923502694843,-0.003105553612017764,1.0042071197411004
6,5,2.00 Std. Dev. Noise,0.9929600000000001,1.0,-0.00035199999999997457,0.0012512777469450894,0.00436220127620779,2.0550102053735753,-0.004602166864292853,1.0042071197411004
6,5,2.00 Std. Dev. Noise,0.9921599999999999,2.0,-0.00035199999999997457,0.0012512777469450894,0.00436220127620779,2.0579128067952555,-0.004614828595918829,1.0033980582524271
6,5,Higher Variance Minority 2,0.9915200000000001,0.25,0.030656000000000013,0.003975734397567311,0.2565884271445719,1.2706799938590922,-0.06945335388380686,1.0027508090614887
6,5,Higher Variance Minority 2,0.99056,0.5,0.030656000000000013,0.003975734397567311,0.2565884271445719,1.146703179535017,-0.03764233809399781,1.001779935275081
6,5,Higher Variance Minority 2,0.9900800000000001,1.0,0.030656000000000013,0.003975734397567311,0.2565884271445719,0.7242610984607589,0.07075141104852584,1.001294498381877
6,5,Higher Variance Minority 2,0.98736,2.0,0.030656000000000013,0.003975734397567311,0.2565884271445719,0.3094115195756729,0.17719701199623808,0.9985436893203884
6,5,1.00 Std. Dev. Noise,0.9915199999999998,0.25,-0.0004479999999999795,0.0007864451665564223,0.007939431205781024,1.137387901587545,-0.0010907817931609266,1.0027508090614885
6,5,1.00 Std. Dev. Noise,0.9913599999999999,0.5,-0.0004479999999999795,0.0007864451665564223,0.007939431205781024,1.1715540111364202,-0.0013620412694933994,1.002588996763754
6,5,1.00 Std. Dev. Noise,0.9916800000000002,1.0,-0.0004479999999999795,0.0007864451665564223,0.007939431205781024,1.1845424678313827,-0.0014651622278923204,1.0029126213592234
6,5,1.00 Std. Dev. Noise,0.9915199999999998,2.0,-0.0004479999999999795,0.0007864451665564223,0.007939431205781024,1.2491604675969752,-0.001978192391686416,1.0027508090614885
6,5,Equal Variance (High),0.99264,0.25,-0.0029119999999999814,0.001345903414068057,0.036821492879730564,1.0845232634123938,-0.0031122727419110457,1.003883495145631
6,5,Equal Variance (High),0.99232,0.5,-0.0029119999999999814,0.001345903414068057,0.036821492879730564,0.889156524118611,0.00408142225793115,1.0035598705501618
6,5,Equal Variance (High),0.992,1.0,-0.0029119999999999814,0.001345903414068057,0.036821492879730564,0.6477506893961363,0.012970345482290167,1.0032362459546926
6,5,Equal Variance (High),0.9921600000000002,2.0,-0.0029119999999999814,0.001345903414068057,0.036821492879730564,0.4262029320971942,0.02112806465019344,1.0033980582524273
Baseline,5,N/A,0.9968,0.0,0.0,0.0,1.0,0,0.0,1.0
7,5,Equal Variance (High),0.99344,0.25,0.0035200000000000188,0.001466424222385873,0.05454936000839492,0.6712213206720039,0.01793466654174749,0.996629213483146
7,5,Equal Variance (High),0.99328,0.5,0.0035200000000000188,0.001466424222385873,0.05454936000839492,0.6324469756878828,0.020049782245376013,0.9964686998394864
7,5,Equal Variance (High),0.99312,1.0,0.0035200000000000188,0.001466424222385873,0.05454936000839492,0.45175797610632595,0.029906251533107078,0.9963081861958266
7,5,Equal Variance (High),0.99232,2.0,0.0035200000000000188,0.001466424222385873,0.05454936000839492,0.3188944992526538,0.037153869163965084,0.995505617977528
7,5,0.25 Std. Dev. Noise,0.9942399999999999,0.25,0.001312000000000031,0.0008276810980081725,0.012808920958908968,0.8088269185020734,0.0024487208903780037,0.9974317817014445
7,5,0.25 Std. Dev. Noise,0.9942399999999999,0.5,0.001312000000000031,0.0008276810980081725,0.012808920958908968,0.8780539165565322,0.0015619977440758971,0.9974317817014445
7,5,0.25 Std. Dev. Noise,0.9939199999999999,1.0,0.001312000000000031,0.0008276810980081725,0.012808920958908968,0.8010411087176397,0.0025484487125079155,0.9971107544141251
7,5,0.25 Std. Dev. Noise,0.9944,2.0,0.001312000000000031,0.0008276810980081725,0.012808920958908968,0.7498893529810976,0.0032036475086467016,0.9975922953451043
7,5,Equal Variance (Low),0.9897599999999999,0.25,0.10793600000000002,0.006621835395115156,0.6362598928516091,0.9922070148245884,0.004958363912701547,0.9929373996789725
7,5,Equal Variance (Low),0.98672,0.5,0.10793600000000002,0.006621835395115156,0.6362598928516091,0.8845501160220364,0.07345613080954982,0.9898876404494382
7,5,Equal Variance (Low),0.97712,1.0,0.10793600000000002,0.006621835395115156,0.6362598928516091,0.5581951236979495,0.28110272325726104,0.9802568218298555
7,5,Equal Variance (Low),0.9603200000000001,2.0,0.10793600000000002,0.006621835395115156,0.6362598928516091,0.2258986715184857,0.49252962831593655,0.9634028892455859
7,5,Higher Variance Minority 1,0.9939199999999999,0.25,0.00918400000000002,0.003132242647050174,0.16377720732351592,1.1439137397799901,-0.02356979039664997,0.9971107544141251
7,5,Higher Variance Minority 1,0.99344,0.5,0.00918400000000002,0.003132242647050174,0.16377720732351592,0.9402951607952389,0.009778291828655333,0.996629213483146
7,5,Higher Variance Minority 1,0.9936000000000001,1.0,0.00918400000000002,0.003132242647050174,0.16377720732351592,0.5651051734170329,0.0712258601772031,0.9967897271268059
7,5,Higher Variance Minority 1,0.99344,2.0,0.00918400000000002,0.003132242647050174,0.16377720732351592,0.21384630240294217,0.12875405711950197,0.996629213483146
7,5,Higher Variance Majority 2,0.99376,0.25,0.027360000000000023,0.004759831929805919,0.13260461885757116,0.49006400907452446,0.06761986771843055,0.9969502407704655
7,5,Higher Variance Majority 2,0.9915199999999998,0.5,0.027360000000000023,0.004759831929805919,0.13260461885757116,0.3694100645032552,0.08361913805196622,0.9947030497592294
7,5,Higher Variance Majority 2,0.99024,1.0,0.027360000000000023,0.004759831929805919,0.13260461885757116,0.19001314941488784,0.10740799760148323,0.9934189406099518
7,5,Higher Variance Majority 2,0.98992,2.0,0.027360000000000023,0.004759831929805919,0.13260461885757116,0.10858963218854815,0.1182051320693249,0.9930979133226324
Baseline,5,N/A,0.92,0.0,0.0,0.0,1.0,0,0.0,1.0
8,5,Constant,0.9241599999999999,0.25,0.0,0.0,0.0,Infinity,-0.10210634226735624,1.0045217391304346
8,5,Constant,0.9241599999999999,0.5,0.0,0.0,0.0,Infinity,-0.10210634226735624,1.0045217391304346
8,5,Constant,0.9241599999999999,1.0,0.0,0.0,0.0,Infinity,-0.10210634226735624,1.0045217391304346
8,5,Constant,0.9241599999999999,2.0,0.0,0.0,0.0,Infinity,-0.10210634226735624,1.0045217391304346
8,5,Higher Variance Majority 1,0.9206400000000002,0.25,0.02899200000000004,0.006076967664880241,0.33295327714506384,0.806850809376493,0.06430965599601329,1.0006956521739132
8,5,Higher Variance Majority 1,0.9196800000000002,0.5,0.02899200000000004,0.006076967664880241,0.33295327714506384,0.665054283893903,0.11152127384322519,0.9996521739130436
