Batch Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Initial Perm Importance Mean,Initial Perm Importance Std Dev,RF Feature Importance,Importance Ratio,Importance Difference,Accuracy Ratio
0,5,Higher Variance Minority 3,0.9383386581469647,1.0,0.10319488817891376,0.010148485734356935,0.28152222222210777,0.4449036761039026,0.15627195065055224,0.9855704697986575
0,5,Higher Variance Minority 3,0.9313099041533546,2.0,0.10319488817891376,0.010148485734356935,0.28152222222210777,0.2408113389973893,0.2137284789312814,0.9781879194630871
0,5,Higher Variance Majority 1,0.9501597444089457,0.25,0.020830670926517615,0.0069774485340414975,0.14064209322224067,0.633122006610708,0.0515984889474454,0.997986577181208
0,5,Higher Variance Majority 1,0.9523961661341852,0.5,0.020830670926517615,0.0069774485340414975,0.14064209322224067,0.4983558937543185,0.07055227715499274,1.0003355704697985
0,5,Higher Variance Majority 1,0.9428115015974441,1.0,0.020830670926517615,0.0069774485340414975,0.14064209322224067,0.37365236614858094,0.08809084230966113,0.9902684563758389
0,5,Higher Variance Majority 1,0.943769968051118,2.0,0.020830670926517615,0.0069774485340414975,0.14064209322224067,0.3116685321908028,0.09680837846342286,0.9912751677852346
Baseline,5,N/A,0.9744408945686901,0.0,0.0,0.0,1.0,0,0.0,1.0
1,5,Higher Variance Minority 1,0.9651757188498402,0.25,0.06415335463258785,0.009644964735648931,0.2848956115284649,0.7034898322446015,0.08447444556708197,0.9904918032786885
1,5,Higher Variance Minority 1,0.9619808306709263,0.5,0.06415335463258785,0.009644964735648931,0.2848956115284649,0.5357882857822012,0.13225188020075676,0.9872131147540981
1,5,Higher Variance Minority 1,0.9568690095846646,1.0,0.06415335463258785,0.009644964735648931,0.2848956115284649,0.3189620496993071,0.1940247233250082,0.9819672131147541
1,5,Higher Variance Minority 1,0.9517571884984027,2.0,0.06415335463258785,0.009644964735648931,0.2848956115284649,0.17268274873055994,0.23569905422845577,0.97672131147541
1,5,0.50 Std. Dev. Noise,0.9706070287539937,0.25,-0.002108626198083088,0.001980830670926529,0.026039706799793554,0.8704965721355209,0.0033722312911592493,0.996065573770492
1,5,0.50 Std. Dev. Noise,0.9699680511182109,0.5,-0.002108626198083088,0.001980830670926529,0.026039706799793554,0.8129561638144286,0.004870566652980895,0.9954098360655739
1,5,0.50 Std. Dev. Noise,0.9712460063897763,1.0,-0.002108626198083088,0.001980830670926529,0.026039706799793554,0.8177695962735348,0.0047452262830451584,0.9967213114754098
1,5,0.50 Std. Dev. Noise,0.9712460063897763,2.0,-0.002108626198083088,0.001980830670926529,0.026039706799793554,0.7613400173096928,0.006214635974099405,0.9967213114754098
1,5,Higher Variance Majority 1,0.9690095846645368,0.25,0.03361022364217254,0.008288010411292509,0.10960102850735494,0.48588497915366236,0.05634753505583883,0.9944262295081968
1,5,Higher Variance Majority 1,0.9680511182108624,0.5,0.03361022364217254,0.008288010411292509,0.10960102850735494,0.381259079614349,0.06781464125385477,0.9934426229508194
1,5,Higher Variance Majority 1,0.9658146964856229,1.0,0.03361022364217254,0.008288010411292509,0.10960102850735494,0.3079913535142367,0.07584485939082225,0.9911475409836065
1,5,Higher Variance Majority 1,0.9654952076677314,2.0,0.03361022364217254,0.008288010411292509,0.10960102850735494,0.2478203701638792,0.08243966105232037,0.9908196721311473
1,5,Higher Variance Minority 3,0.9670926517571885,0.25,0.057891373801916945,0.008346916699198957,0.18362142636475304,1.0330280442331499,-0.006064656592129153,0.9924590163934426
1,5,Higher Variance Minority 3,0.9680511182108626,0.5,0.057891373801916945,0.008346916699198957,0.18362142636475304,0.8622369559072478,0.025296246656661525,0.9934426229508198
1,5,Higher Variance Minority 3,0.9559105431309904,1.0,0.057891373801916945,0.008346916699198957,0.18362142636475304,0.4975917150311358,0.09225292590345216,0.980983606557377
1,5,Higher Variance Minority 3,0.9447284345047923,2.0,0.057891373801916945,0.008346916699198957,0.18362142636475304,0.26041252863314696,0.13580410641388252,0.9695081967213114
1,5,Higher Variance Minority 2,0.970926517571885,0.25,0.11878594249201278,0.011672321847271466,0.3958422267996336,1.0920057959062166,-0.036419779129989394,0.9963934426229508
1,5,Higher Variance Minority 2,0.9638977635782748,0.5,0.11878594249201278,0.011672321847271466,0.3958422267996336,0.8805773549184039,0.047272525759401274,0.9891803278688526
1,5,Higher Variance Minority 2,0.9440894568690098,1.0,0.11878594249201278,0.011672321847271466,0.3958422267996336,0.47916587512565684,0.20616813978349843,0.9688524590163937
1,5,Higher Variance Minority 2,0.9348242811501596,2.0,0.11878594249201278,0.011672321847271466,0.3958422267996336,0.20193483216681582,0.31590789316631096,0.9593442622950819
Baseline,5,N/A,0.9169329073482428,0.0,0.0,0.0,1.0,0,0.0,1.0
2,5,Constant,0.9214057507987221,0.25,0.0,0.0,0.0,Infinity,-0.05444413163327576,1.0048780487804878
2,5,Constant,0.9214057507987221,0.5,0.0,0.0,0.0,Infinity,-0.05444413163327576,1.0048780487804878
2,5,Constant,0.9214057507987221,1.0,0.0,0.0,0.0,Infinity,-0.05444413163327576,1.0048780487804878
2,5,Constant,0.9214057507987221,2.0,0.0,0.0,0.0,Infinity,-0.05444413163327576,1.0048780487804878
2,5,Higher Variance Majority 1,0.9236421725239616,0.25,0.08031948881789142,0.016674867924033682,0.2350916013703892,0.8032270289633123,0.046259672867424106,1.0073170731707317
2,5,Higher Variance Majority 1,0.9210862619808307,0.5,0.08031948881789142,0.016674867924033682,0.2350916013703892,0.6181637343779756,0.08976649914637103,1.0045296167247386
2,5,Higher Variance Majority 1,0.9044728434504792,1.0,0.08031948881789142,0.016674867924033682,0.2350916013703892,0.46505394837339853,0.12576132392366463,0.9864111498257839
2,5,Higher Variance Majority 1,0.8939297124600639,2.0,0.08031948881789142,0.016674867924033682,0.2350916013703892,0.42783740812644633,0.13451061996778618,0.9749128919860627
2,5,Higher Variance Majority 2,0.9233226837060702,0.25,0.10274760383386586,0.0175731628928294,0.41452391577163006,0.6877767421461226,0.1294240074405646,1.0069686411149825
2,5,Higher Variance Majority 2,0.9146964856230033,0.5,0.10274760383386586,0.0175731628928294,0.41452391577163006,0.5396441619036625,0.19082850465602436,0.9975609756097562
2,5,Higher Variance Majority 2,0.9047923322683706,1.0,0.10274760383386586,0.0175731628928294,0.41452391577163006,0.38379759620956233,0.25543063332710336,0.9867595818815331
2,5,Higher Variance Majority 2,0.8958466453674122,2.0,0.10274760383386586,0.0175731628928294,0.41452391577163006,0.29539085352639244,0.29207734248474587,0.9770034843205575
2,5,Higher Variance Minority 3,0.9220447284345047,0.25,0.04670926517571889,0.010040085424658623,0.2801315294794625,1.1689438963692083,-0.04732651208612615,1.005574912891986
2,5,Higher Variance Minority 3,0.9146964856230031,0.5,0.04670926517571889,0.010040085424658623,0.2801315294794625,0.9965168130037962,0.0009757505007095268,0.997560975609756
2,5,Higher Variance Minority 3,0.9003194888178914,1.0,0.04670926517571889,0.010040085424658623,0.2801315294794625,0.6478831179689885,0.09863904071888674,0.9818815331010452
2,5,Higher Variance Minority 3,0.8904153354632587,2.0,0.04670926517571889,0.010040085424658623,0.2801315294794625,0.4386127436174559,0.15726227076072125,0.9710801393728221
2,5,0.25 Std. Dev. Noise,0.9226837060702875,0.25,-0.0072843450479232906,0.006912781258171774,0.07025295337851817,1.0959771427317968,-0.006742677733740307,1.0062717770034841
2,5,0.25 Std. Dev. Noise,0.927156549520767,0.5,-0.0072843450479232906,0.006912781258171774,0.07025295337851817,1.1299113931699727,-0.00912665904770843,1.0111498257839724
2,5,0.25 Std. Dev. Noise,0.926517571884984,1.0,-0.0072843450479232906,0.006912781258171774,0.07025295337851817,1.0640489533264685,-0.004499628131987274,1.0104529616724738
2,5,0.25 Std. Dev. Noise,0.9233226837060702,2.0,-0.0072843450479232906,0.006912781258171774,0.07025295337851817,1.0886593473993946,-0.006228580999419517,1.0069686411149825
Baseline,5,N/A,0.9041533546325878,0.0,0.0,0.0,1.0,0,0.0,1.0
3,5,Higher Variance Majority 2,0.9028753993610226,0.25,0.09067092651757185,0.013416856734211682,0.33843180376054616,0.7369173960440114,0.08903552019484662,0.9985865724381628
3,5,Higher Variance Majority 2,0.9051118210862621,0.5,0.09067092651757185,0.013416856734211682,0.33843180376054616,0.5889480356548229,0.13911305773265398,1.0010600706713781
3,5,Higher Variance Majority 2,0.897444089456869,1.0,0.09067092651757185,0.013416856734211682,0.33843180376054616,0.4260068279234225,0.1942575445721137,0.9925795053003534
3,5,Higher Variance Majority 2,0.8875399361022364,2.0,0.09067092651757185,0.013416856734211682,0.33843180376054616,0.33731823480963496,0.22427258511259796,0.981625441696113
3,5,Equal Variance (High),0.9019169329073483,0.25,0.0341214057507987,0.012706500469500828,0.15305682257950312,0.9416490933203048,0.008931004371027257,0.9975265017667846
3,5,Equal Variance (High),0.9,0.5,0.0341214057507987,0.012706500469500828,0.15305682257950312,0.8866443818299521,0.017349850738642925,0.9954063604240283
3,5,Equal Variance (High),0.8968051118210865,1.0,0.0341214057507987,0.012706500469500828,0.15305682257950312,0.7247633008218323,0.042126854633480884,0.9918727915194349
3,5,Equal Variance (High),0.8840255591054313,2.0,0.0341214057507987,0.012706500469500828,0.15305682257950312,0.5520923040809735,0.06855532874627247,0.9777385159010601
3,5,1.00 Std. Dev. Noise,0.9044728434504792,0.25,-0.0031309904153354884,0.007271161209893547,0.06978838290500336,0.8916046138503508,0.007564738713747417,1.0003533568904592
3,5,1.00 Std. Dev. Noise,0.9028753993610223,0.5,-0.0031309904153354884,0.007271161209893547,0.06978838290500336,0.8911488677221435,0.0075965444990502146,0.9985865724381625
3,5,1.00 Std. Dev. Noise,0.9079872204472844,1.0,-0.0031309904153354884,0.007271161209893547,0.06978838290500336,0.9170846651058404,0.005786527140290196,1.0042402826855126
3,5,1.00 Std. Dev. Noise,0.9060702875399362,2.0,-0.0031309904153354884,0.007271161209893547,0.06978838290500336,0.8893981313288383,0.007718725560831932,1.0021201413427563
3,5,Higher Variance Minority 1,0.896805111821086,0.25,0.07559105431309902,0.01351871923231806,0.3679328804609844,1.048535380182436,-0.017857762234792685,0.9918727915194344
3,5,Higher Variance Minority 1,0.8789137380191694,0.5,0.07559105431309902,0.01351871923231806,0.3679328804609844,0.8398413336839998,0.058927639428435596,0.9720848056537104
3,5,Higher Variance Minority 1,0.855591054313099,1.0,0.07559105431309902,0.01351871923231806,0.3679328804609844,0.5879414447094101,0.15160989116665854,0.9462897526501767
3,5,Higher Variance Minority 1,0.8415335463258786,2.0,0.07559105431309902,0.01351871923231806,0.3679328804609844,0.3590440466155799,0.2358287701773461,0.9307420494699647
3,5,0.25 Std. Dev. Noise,0.9009584664536741,0.25,-0.00038338658146966906,0.007469208534799976,0.07079011029396295,1.032022906788462,-0.002266905103488523,0.9964664310954063
3,5,0.25 Std. Dev. Noise,0.9073482428115016,0.5,-0.00038338658146966906,0.007469208534799976,0.07079011029396295,0.9466783702725218,0.0037746440494620392,1.0035335689045937
3,5,0.25 Std. Dev. Noise,0.9060702875399361,1.0,-0.00038338658146966906,0.007469208534799976,0.07079011029396295,0.9235948547028271,0.0054087286626131326,1.0021201413427563
3,5,0.25 Std. Dev. Noise,0.9012779552715655,2.0,-0.00038338658146966906,0.007469208534799976,0.07079011029396295,0.9198318590775688,0.005675111537960867,0.9968197879858658
Baseline,5,N/A,0.8115015974440895,0.0,0.0,0.0,1.0,0,0.0,1.0
4,5,0.50 Std. Dev. Noise,0.7936102236421726,0.25,0.0015335463258785897,0.011838170885235269,0.16029628293392992,0.972923623561921,0.004340242498343916,0.9779527559055119
4,5,0.50 Std. Dev. Noise,0.8054313099041532,0.5,0.0015335463258785897,0.011838170885235269,0.16029628293392992,0.9715362547418281,0.004562632563263225,0.9925196850393699
4,5,0.50 Std. Dev. Noise,0.8079872204472842,1.0,0.0015335463258785897,0.011838170885235269,0.16029628293392992,0.9892142928162649,0.0017289087703665218,0.9956692913385825
4,5,0.50 Std. Dev. Noise,0.8031948881789136,2.0,0.0015335463258785897,0.011838170885235269,0.16029628293392992,0.9979478059597257,0.0003289590765151451,0.9897637795275589
4,5,Higher Variance Majority 1,0.8022364217252397,0.25,0.05853035143769967,0.016507897872161777,0.42367807065087015,0.8352484374895234,0.06980162414115498,0.9885826771653544
4,5,Higher Variance Majority 1,0.7900958466453674,0.5,0.05853035143769967,0.016507897872161777,0.42367807065087015,0.6786322463518625,0.13615646983504703,0.9736220472440944
4,5,Higher Variance Majority 1,0.773482428115016,1.0,0.05853035143769967,0.016507897872161777,0.42367807065087015,0.5727625248118549,0.18101114919746236,0.9531496062992126
4,5,Higher Variance Majority 1,0.7725239616613417,2.0,0.05853035143769967,0.016507897872161777,0.42367807065087015,0.5235481908922579,0.20186218324088484,0.9519685039370077
4,5,0.25 Std. Dev. Noise,0.7980830670926518,0.25,0.0029392971246006263,0.011082900854069681,0.1467676357166197,1.1555049374754451,-0.022823092015531843,0.9834645669291339
4,5,0.25 Std. Dev. Noise,0.8047923322683708,0.5,0.0029392971246006263,0.011082900854069681,0.1467676357166197,1.1163657847863577,-0.017078731111402706,0.9917322834645671
4,5,0.25 Std. Dev. Noise,0.8025559105431309,1.0,0.0029392971246006263,0.011082900854069681,0.1467676357166197,1.1004148873857134,-0.014737655612351769,0.9889763779527558
4,5,0.25 Std. Dev. Noise,0.8051118210862619,2.0,0.0029392971246006263,0.011082900854069681,0.1467676357166197,1.132507475054529,-0.01944780882853217,0.9921259842519684
4,5,Constant,0.8060702875399361,0.25,0.0,0.0,0.0,Infinity,-0.13268467118538446,0.9933070866141733
4,5,Constant,0.8060702875399361,0.5,0.0,0.0,0.0,Infinity,-0.13268467118538446,0.9933070866141733
4,5,Constant,0.8060702875399361,1.0,0.0,0.0,0.0,Infinity,-0.13268467118538446,0.9933070866141733
4,5,Constant,0.8060702875399361,2.0,0.0,0.0,0.0,Infinity,-0.13268467118538446,0.9933070866141733
4,5,Equal Variance (High),0.8121405750798723,0.25,0.016677316293929698,0.014714393867492098,0.2692580106985802,1.033256196297721,-0.008954497258525818,1.0007874015748033
4,5,Equal Variance (High),0.808626198083067,0.5,0.016677316293929698,0.014714393867492098,0.2692580106985802,0.9939080768558959,0.0016402991071101103,0.9964566929133858
4,5,Equal Variance (High),0.8127795527156548,1.0,0.016677316293929698,0.014714393867492098,0.2692580106985802,0.8757808744187526,0.03344699464472378,1.0015748031496061
4,5,Equal Variance (High),0.7961661341853035,2.0,0.016677316293929698,0.014714393867492098,0.2692580106985802,0.7633827187031771,0.06371109845888889,0.9811023622047244
Baseline,5,N/A,0.8913738019169329,0.0,0.0,0.0,1.0,0,0.0,1.0
5,5,2.00 Std. Dev. Noise,0.8853035143769968,0.25,0.0030031948881789573,0.004925104325250646,0.09700042981296882,0.8585485782866302,0.013720848703852373,0.9931899641577061
5,5,2.00 Std. Dev. Noise,0.8846645367412143,0.5,0.0030031948881789573,0.004925104325250646,0.09700042981296882,0.9118814934849735,0.00854753300643446,0.9924731182795701
5,5,2.00 Std. Dev. Noise,0.8843450479233228,1.0,0.0030031948881789573,0.004925104325250646,0.09700042981296882,0.9167669400114776,0.008073642593535282,0.9921146953405019
5,5,2.00 Std. Dev. Noise,0.8859424920127795,2.0,0.0030031948881789573,0.004925104325250646,0.09700042981296882,0.9660197186338824,0.003296101897679024,0.9939068100358422
5,5,0.50 Std. Dev. Noise,0.8907348242811501,0.25,0.006581469648562334,0.005361703947807843,0.09987230020381224,0.942776181940486,0.00571507433604812,0.9992831541218637
5,5,0.50 Std. Dev. Noise,0.8872204472843451,0.5,0.006581469648562334,0.005361703947807843,0.09987230020381224,0.9481762601280558,0.005175756106175086,0.9953405017921148
5,5,0.50 Std. Dev. Noise,0.887220447284345,1.0,0.006581469648562334,0.005361703947807843,0.09987230020381224,0.9802673998387386,0.001970740167107299,0.9953405017921146
5,5,0.50 Std. Dev. Noise,0.8929712460063899,2.0,0.006581469648562334,0.005361703947807843,0.09987230020381224,0.9472660264252816,0.005266663239794175,1.0017921146953406
5,5,Higher Variance Minority 3,0.882747603833866,0.25,0.1638338658146965,0.013570416820404633,0.5715025026147827,0.8350229460260266,0.09428479922013994,0.9903225806451614
5,5,Higher Variance Minority 3,0.8712460063897763,0.5,0.1638338658146965,0.013570416820404633,0.5715025026147827,0.732444347421869,0.1529087250371332,0.9774193548387097
5,5,Higher Variance Minority 3,0.8370607028753992,1.0,0.1638338658146965,0.013570416820404633,0.5715025026147827,0.5356171553160763,0.26539595790823434,0.9390681003584228
5,5,Higher Variance Minority 3,0.8022364217252397,2.0,0.1638338658146965,0.013570416820404633,0.5715025026147827,0.37894296935497007,0.35493564728014043,0.9
5,5,0.25 Std. Dev. Noise,0.884664536741214,0.25,0.005431309904153397,0.0053935920179342236,0.08038529594204133,1.2875810641298495,-0.023117288947405126,0.9924731182795699
5,5,0.25 Std. Dev. Noise,0.8833865814696485,0.5,0.005431309904153397,0.0053935920179342236,0.08038529594204133,1.3035374225444787,-0.024399945540722362,0.9910394265232975
5,5,0.25 Std. Dev. Noise,0.8878594249201278,1.0,0.005431309904153397,0.0053935920179342236,0.08038529594204133,1.2625377847863828,-0.02110417752602134,0.9960573476702509
5,5,0.25 Std. Dev. Noise,0.8792332268370607,2.0,0.005431309904153397,0.0053935920179342236,0.08038529594204133,1.22112880174876,-0.017775504169883063,0.9863799283154122
5,5,Equal Variance (High),0.8856230031948883,0.25,0.02019169329073486,0.006110176658342197,0.15123947142639488,1.2608533026602844,-0.03945131561417081,0.9935483870967743
5,5,Equal Variance (High),0.887220447284345,0.5,0.02019169329073486,0.006110176658342197,0.15123947142639488,1.1490153382336266,-0.02253700098887912,0.9953405017921146
5,5,Equal Variance (High),0.8891373801916933,1.0,0.02019169329073486,0.006110176658342197,0.15123947142639488,1.0380486659905777,-0.005754460132894407,0.9974910394265233
5,5,Equal Variance (High),0.8801916932907348,2.0,0.02019169329073486,0.006110176658342197,0.15123947142639488,0.8235893499558468,0.026680253466664458,0.9874551971326164
Baseline,5,N/A,0.9424920127795527,0.0,0.0,0.0,1.0,0,0.0,1.0
6,5,1.00 Std. Dev. Noise,0.9252396166134187,0.25,0.004089456869009629,0.0039409952575359284,0.0558994358005267,0.9041739060262464,0.005356624588101079,0.9816949152542375
6,5,1.00 Std. Dev. Noise,0.9242811501597442,0.5,0.004089456869009629,0.0039409952575359284,0.0558994358005267,0.9872472340956138,0.0007128724189513838,0.9806779661016947
6,5,1.00 Std. Dev. Noise,0.9246006389776358,1.0,0.004089456869009629,0.0039409952575359284,0.0558994358005267,0.9847106228826494,0.0008546675546013821,0.9810169491525423
6,5,1.00 Std. Dev. Noise,0.9277955271565496,2.0,0.004089456869009629,0.0039409952575359284,0.0558994358005267,1.032745521267331,-0.0018304561638379582,0.984406779661017
6,5,Higher Variance Minority 3,0.9198083067092652,0.25,0.09591054313099046,0.010312909009259104,0.35298174131988513,0.921043285675725,0.027870278511079316,0.9759322033898304
6,5,Higher Variance Minority 3,0.9143769968051118,0.5,0.09591054313099046,0.010312909009259104,0.35298174131988513,0.7641804581105774,0.08323999253338599,0.9701694915254236
6,5,Higher Variance Minority 3,0.8996805111821085,1.0,0.09591054313099046,0.010312909009259104,0.35298174131988513,0.4926885067886469,0.1790716942653345,0.9545762711864405
6,5,Higher Variance Minority 3,0.8884984025559104,2.0,0.09591054313099046,0.010312909009259104,0.35298174131988513,0.3157891132694398,0.24151395022817582,0.9427118644067795
6,5,Higher Variance Majority 1,0.9220447284345047,0.25,0.07674121405750801,0.01447943625449473,0.21562166325614554,0.760816706670259,0.0515730995308413,0.9783050847457626
6,5,Higher Variance Majority 1,0.915335463258786,0.5,0.07674121405750801,0.01447943625449473,0.21562166325614554,0.5709569861755074,0.09251096824926655,0.9711864406779661
6,5,Higher Variance Majority 1,0.9031948881789138,1.0,0.07674121405750801,0.01447943625449473,0.21562166325614554,0.4153722184675737,0.12605841463977224,0.9583050847457627
6,5,Higher Variance Majority 1,0.8961661341853036,2.0,0.07674121405750801,0.01447943625449473,0.21562166325614554,0.36833729375843854,0.13620016333668356,0.9508474576271186
6,5,Higher Variance Majority 2,0.923003194888179,0.25,0.09661341853035149,0.014367195807291849,0.327499731333529,0.8009132385235458,0.06520086089560112,0.9793220338983051
6,5,Higher Variance Majority 2,0.9115015974440895,0.5,0.09661341853035149,0.014367195807291849,0.327499731333529,0.6160639723191588,0.12573894591473786,0.9671186440677967
6,5,Higher Variance Majority 2,0.9051118210862619,1.0,0.09661341853035149,0.014367195807291849,0.327499731333529,0.4217055417933691,0.18939127969434033,0.9603389830508473
6,5,Higher Variance Majority 2,0.9006389776357828,2.0,0.09661341853035149,0.014367195807291849,0.327499731333529,0.3238076309880014,0.22145281918121204,0.9555932203389831
6,5,0.25 Std. Dev. Noise,0.9223642172523961,0.25,0.0015335463258786342,0.005542555512383761,0.04799742828991362,1.3898249133294187,-0.018710593323150566,0.9786440677966101
6,5,0.25 Std. Dev. Noise,0.9255591054313099,0.5,0.0015335463258786342,0.005542555512383761,0.04799742828991362,1.3533057374925093,-0.01695776679971176,0.9820338983050847
6,5,0.25 Std. Dev. Noise,0.9217252396166135,1.0,0.0015335463258786342,0.005542555512383761,0.04799742828991362,1.321793866224189,-0.01544527801822957,0.9779661016949153
6,5,0.25 Std. Dev. Noise,0.9226837060702875,2.0,0.0015335463258786342,0.005542555512383761,0.04799742828991362,1.3055025344294164,-0.014663335988662783,0.9789830508474575
Baseline,5,N/A,0.8753993610223643,0.0,0.0,0.0,1.0,0,0.0,1.0
7,5,Higher Variance Majority 1,0.8869009584664538,0.25,0.06990415335463263,0.015982617715576138,0.25790900344383993,0.8282179582583111,0.04430413519514709,1.013138686131387
7,5,Higher Variance Majority 1,0.8734824281150159,0.5,0.06990415335463263,0.015982617715576138,0.25790900344383993,0.6676420662749022,0.08571810347369377,0.997810218978102
7,5,Higher Variance Majority 1,0.8549520766773163,1.0,0.06990415335463263,0.015982617715576138,0.25790900344383993,0.4816769126003681,0.1336801909331734,0.9766423357664233
7,5,Higher Variance Majority 1,0.8361022364217254,2.0,0.06990415335463263,0.015982617715576138,0.25790900344383993,0.43392825562020454,0.14599499947070915,0.955109489051095
7,5,Equal Variance (High),0.8837060702875398,0.25,0.01686900958466458,0.013188968959086913,0.1776220346890052,0.9136377703575594,0.015339834949369413,1.0094890510948902
7,5,Equal Variance (High),0.8769968051118212,0.5,0.01686900958466458,0.013188968959086913,0.1776220346890052,0.8042403113253634,0.03477123421247516,1.0018248175182483
7,5,Equal Variance (High),0.8869009584664538,1.0,0.01686900958466458,0.013188968959086913,0.1776220346890052,0.6825550897762623,0.05638521085560888,1.013138686131387
7,5,Equal Variance (High),0.8757188498402556,2.0,0.01686900958466458,0.013188968959086913,0.1776220346890052,0.5406254940960965,0.08159503442290778,1.0003649635036496
7,5,0.50 Std. Dev. Noise,0.8827476038338657,0.25,-0.002619808306709219,0.008323649475157345,0.08410474390438723,0.8906823813338772,0.009194130322151717,1.0083941605839415
7,5,0.50 Std. Dev. Noise,0.8814696485623003,0.5,-0.002619808306709219,0.008323649475157345,0.08410474390438723,0.8808998546479002,0.01001688722381365,1.006934306569343
7,5,0.50 Std. Dev. Noise,0.8840255591054312,1.0,-0.002619808306709219,0.008323649475157345,0.08410474390438723,0.8883196514542974,0.009392847113589023,1.00985401459854
7,5,0.50 Std. Dev. Noise,0.884664536741214,2.0,-0.002619808306709219,0.008323649475157345,0.08410474390438723,0.8563276476565639,0.012083526399985584,1.0105839416058393
7,5,2.00 Std. Dev. Noise,0.8808306709265175,0.25,-0.005559105431309857,0.006816726502498267,0.06487913078442363,1.0845665466802048,-0.005486604042052076,1.0062043795620437
7,5,2.00 Std. Dev. Noise,0.8798722044728435,0.5,-0.005559105431309857,0.006816726502498267,0.06487913078442363,1.1362792824155743,-0.008841681387047454,1.005109489051095
7,5,2.00 Std. Dev. Noise,0.88370607028754,1.0,-0.005559105431309857,0.006816726502498267,0.06487913078442363,1.1061142502725725,-0.006884600321525297,1.0094890510948906
7,5,2.00 Std. Dev. Noise,0.8859424920127795,2.0,-0.005559105431309857,0.006816726502498267,0.06487913078442363,1.1377666750949134,-0.008938182131218081,1.0120437956204378
7,5,Higher Variance Majority 2,0.876038338658147,0.25,0.08939297124600643,0.01423773518241078,0.415485087178344,0.8447640004263596,0.06449824281607136,1.0007299270072991
7,5,Higher Variance Majority 2,0.86741214057508,0.5,0.08939297124600643,0.01423773518241078,0.415485087178344,0.6832685003805551,0.1315972147315127,0.9908759124087592
7,5,Higher Variance Majority 2,0.8440894568690096,1.0,0.08939297124600643,0.01423773518241078,0.415485087178344,0.48887016022656704,0.21236682603771778,0.9642335766423358
7,5,Higher Variance Majority 2,0.8201277955271564,2.0,0.08939297124600643,0.01423773518241078,0.415485087178344,0.38496118127782025,0.25553945721485055,0.9368613138686129
Baseline,5,N/A,0.9424920127795527,0.0,0.0,0.0,1.0,0,0.0,1.0
8,5,0.50 Std. Dev. Noise,0.9329073482428114,0.25,0.008881789137380238,0.004664536741214047,0.05061773808857688,1.0303696510064566,-0.0015372430404863024,0.9898305084745761
