Trial Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Feature Importance,Importance Ratio,Importance Difference,Accuracy Difference,Accuracy Ratio
0,3,Baseline,0.9368888888888889,0.0,0.0,1,0.0,0.0,1.0
0,3,Clean Important Feature w/ Higher Variance,0.9358222222222224,0.125,0.15260385465662255,0.8630766587564557,0.02089502966622897,0.0010666666666664382,0.9988614800759016
0,3,Clean Important Feature w/ Higher Variance,0.9344888888888889,0.25,0.15260385465662255,0.8551970347056354,0.022097490669629183,0.0023999999999999577,0.997438330170778
0,3,Clean Important Feature w/ Higher Variance,0.9377777777777778,0.5,0.15260385465662255,0.8754572499709826,0.019005703723964235,-0.000888888888888939,1.0009487666034156
0,3,Clean Important Feature w/ Higher Variance,0.9395555555555555,0.75,0.15260385465662255,0.8929101319899267,0.016342326653006112,-0.002666666666666595,1.0028462998102465
0,3,Clean Important Feature w/ Higher Variance,0.9336888888888886,1.0,0.15260385465662255,0.8793471343685562,0.018412092370725858,0.0032000000000003137,0.9965844402277036
0,3,Clean Important Feature w/ Higher Variance,0.9364444444444444,2.0,0.15260385465662255,0.8186773219048553,0.027670539613981013,0.0004444444444444695,0.9995256166982922
0,3,Clean Important Feature w/ Higher Variance,0.9384888888888889,4.0,0.15260385465662255,0.8035081013408975,0.029985421144177488,-0.0016000000000000458,1.001707779886148
0,3,Dirty Important Feature Reversed,0.933688888888889,0.125,0.2623662541940558,1.1611488012167066,-0.04228000734308979,0.0031999999999998696,0.9965844402277041
0,3,Dirty Important Feature Reversed,0.9342222222222223,0.25,0.2623662541940558,1.0309825756033757,-0.008128782306341842,0.002666666666666595,0.9971537001897534
0,3,Dirty Important Feature Reversed,0.9217777777777778,0.5,0.2623662541940558,0.8642518734308595,0.03561572748180597,0.015111111111111075,0.9838709677419355
0,3,Dirty Important Feature Reversed,0.9176,0.75,0.2623662541940558,0.7585400241596233,0.06335094939902686,0.01928888888888891,0.9794117647058823
0,3,Dirty Important Feature Reversed,0.9156444444444443,1.0,0.2623662541940558,0.6906136787492259,0.0811725302054444,0.02124444444444462,0.977324478178368
0,3,Dirty Important Feature Reversed,0.9091555555555555,2.0,0.2623662541940558,0.6675568012835991,0.08722187677951226,0.027733333333333388,0.9703984819734345
0,3,Dirty Important Feature Reversed,0.9112888888888888,4.0,0.2623662541940558,0.6577378294070323,0.08979804365080385,0.025600000000000067,0.9726755218216319
0,3,Clean Important Feature w/ Lower Variance,0.9351111111111111,0.125,0.5850298911493217,0.9116454657768267,0.05169004353913209,0.001777777777777767,0.9981024667931689
0,3,Clean Important Feature w/ Lower Variance,0.9370666666666667,0.25,0.5850298911493217,0.881492335704935,0.06933052594290223,-0.0001777777777778322,1.0001897533206832
0,3,Clean Important Feature w/ Lower Variance,0.9327111111111112,0.5,0.5850298911493217,0.8098723995522609,0.11123032939442257,0.004177777777777725,0.9955407969639469
0,3,Clean Important Feature w/ Lower Variance,0.9340444444444446,0.75,0.5850298911493217,0.7291159093018923,0.15847529009519695,0.002844444444444316,0.9969639468690703
0,3,Clean Important Feature w/ Lower Variance,0.9290666666666667,1.0,0.5850298911493217,0.6469838809980756,0.20652498167365185,0.007822222222222175,0.9916508538899431
0,3,Clean Important Feature w/ Lower Variance,0.9077333333333332,2.0,0.5850298911493217,0.49555717192092974,0.2951141328021545,0.029155555555555712,0.9688804554079695
0,3,Clean Important Feature w/ Lower Variance,0.8886222222222223,4.0,0.5850298911493217,0.4084703804538663,0.3460625089346743,0.04826666666666657,0.9484819734345352
1,3,Baseline,0.9342222222222222,0.0,0.0,1,0.0,0.0,1.0
1,3,Constant,0.9382222222222222,0.125,0.0,Infinity,-0.1463587196034006,-0.0040000000000000036,1.0042816365366318
1,3,Constant,0.9382222222222222,0.25,0.0,Infinity,-0.1463587196034006,-0.0040000000000000036,1.0042816365366318
1,3,Constant,0.9382222222222222,0.5,0.0,Infinity,-0.1463587196034006,-0.0040000000000000036,1.0042816365366318
1,3,Constant,0.9382222222222222,0.75,0.0,Infinity,-0.1463587196034006,-0.0040000000000000036,1.0042816365366318
1,3,Constant,0.9382222222222222,1.0,0.0,Infinity,-0.1463587196034006,-0.0040000000000000036,1.0042816365366318
1,3,Constant,0.9382222222222222,2.0,0.0,Infinity,-0.1463587196034006,-0.0040000000000000036,1.0042816365366318
1,3,Constant,0.9382222222222222,4.0,0.0,Infinity,-0.1463587196034006,-0.0040000000000000036,1.0042816365366318
1,3,Dirty Important Feature,0.9352,0.125,0.7934502930232512,0.9823892130244334,0.013973284086133408,-0.0009777777777778551,1.00104662226451
1,3,Dirty Important Feature,0.9345777777777778,0.25,0.7934502930232512,0.9660242464073747,0.0269580716437543,-0.0003555555555556644,1.0003805899143674
1,3,Dirty Important Feature,0.9272888888888889,0.5,0.7934502930232512,0.9215304550916965,0.06226168340089455,0.006933333333333236,0.9925784966698383
1,3,Dirty Important Feature,0.9165333333333333,0.75,0.7934502930232512,0.8752457507748552,0.09898629560358685,0.017688888888888865,0.9810656517602284
1,3,Dirty Important Feature,0.9064,1.0,0.7934502930232512,0.8292788791725672,0.13545872334578446,0.027822222222222193,0.9702188392007612
1,3,Dirty Important Feature,0.8821333333333333,2.0,0.7934502930232512,0.7159716216571765,0.2253624000230321,0.05208888888888885,0.9442435775451951
1,3,Dirty Important Feature,0.8792888888888889,4.0,0.7934502930232512,0.6474548536078594,0.27972704970876894,0.05493333333333328,0.941198858230257
1,3,Noise,0.9314666666666666,0.125,0.20654970697674888,1.0148326425910263,-0.0030636779808673464,0.002755555555555622,0.9970504281636536
1,3,Noise,0.935288888888889,0.25,0.20654970697674888,1.0313063644787823,-0.006466320409599796,-0.0010666666666667712,1.001141769743102
1,3,Noise,0.9336888888888888,0.5,0.20654970697674888,1.0321279449675904,-0.006636017618820933,0.0005333333333333856,0.999429115128449
1,3,Noise,0.9333333333333333,0.75,0.20654970697674888,0.984999578552744,0.003098332654458469,0.000888888888888828,0.9990485252140819
1,3,Noise,0.9346666666666668,1.0,0.20654970697674888,0.9513775598017042,0.010042950775452475,-0.00044444444444458053,1.0004757373929591
1,3,Noise,0.9358222222222222,2.0,0.20654970697674888,0.9572068286054792,0.008838917012144065,-0.0016000000000000458,1.0017126546146529
1,3,Noise,0.9365333333333332,4.0,0.20654970697674888,0.988383867154669,0.002399308835406122,-0.0023111111111110416,1.0024738344433872
2,3,Baseline,0.9484444444444444,0.0,0.0,1,0.0,0.0,1.0
2,3,Dirty Important Feature Reversed,0.9499555555555558,0.125,0.2588989311919059,1.4228945284231143,-0.10948694141564935,-0.0015111111111113518,1.0015932521087163
2,3,Dirty Important Feature Reversed,0.9471111111111112,0.25,0.2588989311919059,1.2693087151024638,-0.06972373850069336,0.0013333333333331865,0.998594189315839
2,3,Dirty Important Feature Reversed,0.9476444444444443,0.5,0.2588989311919059,1.0095438574080637,-0.00247089448239568,0.0008000000000001339,0.9991565135895032
2,3,Dirty Important Feature Reversed,0.9418666666666666,0.75,0.2588989311919059,0.9364417967784426,0.016455150882539155,0.0065777777777777935,0.9930646672914714
2,3,Dirty Important Feature Reversed,0.9411555555555555,1.0,0.2588989311919059,0.8791579409959764,0.03128587991917092,0.0072888888888889,0.9923149015932521
2,3,Dirty Important Feature Reversed,0.9429333333333334,2.0,0.2588989311919059,0.8329240468593769,0.04325578569597627,0.005511111111111022,0.9941893158388004
2,3,Dirty Important Feature Reversed,0.9453333333333334,4.0,0.2588989311919059,0.8229612876044343,0.04583513341880319,0.0031111111111110645,0.9967197750702906
2,3,Dirty Important Feature,0.9507555555555556,0.125,0.7411010688080941,0.8094417975549981,0.14122288750214007,-0.0023111111111111526,1.0024367385192128
2,3,Dirty Important Feature,0.9480000000000001,0.25,0.7411010688080941,0.7891698247684628,0.15624646820109,0.0004444444444443585,0.999531396438613
2,3,Dirty Important Feature,0.951288888888889,0.5,0.7411010688080941,0.7323313123433502,0.198369550508803,-0.0028444444444445383,1.0029990627928773
2,3,Dirty Important Feature,0.9489777777777778,0.75,0.7411010688080941,0.6651234885413972,0.2481773405606965,-0.0005333333333333856,1.0005623242736645
2,3,Dirty Important Feature,0.941688888888889,1.0,0.7411010688080941,0.6015490352907444,0.29529243581364545,0.006755555555555404,0.9928772258669167
2,3,Dirty Important Feature,0.9174222222222224,2.0,0.7411010688080941,0.4443726170447159,0.41177604736720524,0.031022222222222062,0.9672914714151829
2,3,Dirty Important Feature,0.9019555555555556,4.0,0.7411010688080941,0.3659837371458439,0.4698701300429286,0.0464888888888888,0.950984067478913
2,3,Constant,0.9511111111111112,0.125,0.0,Infinity,-0.10703431464897059,-0.002666666666666817,1.0028116213683225
