Trial Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Feature Importance,Importance Ratio,Importance Difference,Accuracy Difference,Accuracy Ratio
0,3,Baseline,0.9824,0.0,0.0,1,0.0,0.0,1.0
0,3,Constant,0.9813600000000001,0.125,0.0,Infinity,-0.10225806062837499,0.0010399999999999299,0.998941368078176
0,3,Constant,0.9813600000000001,0.25,0.0,Infinity,-0.10225806062837499,0.0010399999999999299,0.998941368078176
0,3,Constant,0.9813600000000001,0.5,0.0,Infinity,-0.10225806062837499,0.0010399999999999299,0.998941368078176
0,3,Constant,0.9813600000000001,0.75,0.0,Infinity,-0.10225806062837499,0.0010399999999999299,0.998941368078176
0,3,Constant,0.9813600000000001,1.0,0.0,Infinity,-0.10225806062837499,0.0010399999999999299,0.998941368078176
0,3,Constant,0.9813600000000001,2.0,0.0,Infinity,-0.10225806062837499,0.0010399999999999299,0.998941368078176
0,3,Constant,0.9813600000000001,4.0,0.0,Infinity,-0.10225806062837499,0.0010399999999999299,0.998941368078176
0,3,Dirty Important Feature,0.9815999999999999,0.125,0.8504430347528997,0.9966646080723915,0.0028365608330056524,0.0008000000000001339,0.9991856677524429
0,3,Dirty Important Feature,0.9816400000000002,0.25,0.8504430347528997,0.98263988703425,0.014763787154245644,0.0007599999999998719,0.999226384364821
0,3,Dirty Important Feature,0.98064,0.5,0.8504430347528997,0.9542323496887065,0.038922779424245935,0.0017600000000000948,0.9982084690553745
0,3,Dirty Important Feature,0.98048,0.75,0.8504430347528997,0.9097866084919352,0.07672135044947015,0.0019200000000000328,0.9980456026058632
0,3,Dirty Important Feature,0.9696399999999998,1.0,0.8504430347528997,0.8653535380549321,0.11450914571530435,0.012760000000000216,0.9870114006514655
0,3,Dirty Important Feature,0.9564,2.0,0.8504430347528997,0.7456765721645453,0.21628758777714419,0.026000000000000023,0.9735342019543973
0,3,Dirty Important Feature,0.95372,4.0,0.8504430347528997,0.6438244233198122,0.30290703833676313,0.02868000000000004,0.9708061889250814
0,3,Noise,0.9803200000000002,0.125,0.14955696524710033,1.0046922318136051,-0.0007017559502786874,0.0020799999999998597,0.9978827361563519
0,3,Noise,0.97976,0.25,0.14955696524710033,1.0211459904595057,-0.0031625301602677958,0.0026400000000000867,0.9973127035830618
0,3,Noise,0.9819200000000002,0.5,0.14955696524710033,1.0084484250956995,-0.0012635208184302582,0.0004799999999998139,0.999511400651466
0,3,Noise,0.98056,0.75,0.14955696524710033,1.0083680160087585,-0.0012514950794090818,0.0018400000000000638,0.9981270358306188
0,3,Noise,0.9802,1.0,0.14955696524710033,1.017592985866892,-0.0026311535758875015,0.0022000000000000908,0.9977605863192182
0,3,Noise,0.9810000000000001,2.0,0.14955696524710033,0.9892341336390839,0.0016101103011944562,0.0013999999999999568,0.9985749185667753
0,3,Noise,0.98224,4.0,0.14955696524710033,1.0163787234255293,-0.002449552170143754,0.000160000000000049,0.9998371335504885
1,3,Baseline,0.9968,0.0,0.0,1,0.0,0.0,1.0
1,3,Noise,0.9970800000000001,0.125,0.02865030134502548,0.8667091340700076,0.0038188234754336706,-0.000280000000000058,1.0002808988764045
1,3,Noise,0.99716,0.25,0.02865030134502548,0.8510318609140525,0.004267982075620066,-0.00036000000000002697,1.0003611556982344
1,3,Noise,0.99716,0.5,0.02865030134502548,0.896471521223555,0.002966122114737225,-0.00036000000000002697,1.0003611556982344
1,3,Noise,0.9970000000000001,0.75,0.02865030134502548,0.8666676326353655,0.00382001250404242,-0.000200000000000089,1.0002006420545748
1,3,Noise,0.9971600000000003,1.0,0.02865030134502548,0.9274888017365309,0.002077467681137278,-0.000360000000000249,1.0003611556982346
1,3,Noise,0.9969600000000002,2.0,0.02865030134502548,0.8880720302904597,0.0032067700611152147,-0.00016000000000016001,1.0001605136436598
1,3,Noise,0.9972000000000001,4.0,0.02865030134502548,0.8276603324383249,0.004937583409343502,-0.00040000000000006697,1.0004012841091494
1,3,Dirty Important Feature,0.99688,0.125,0.2941764282791356,1.1627193985231075,-0.047868211469257016,-7.999999999996898e-05,1.0000802568218299
1,3,Dirty Important Feature,0.9970000000000001,0.25,0.2941764282791356,1.115889098066489,-0.03409184094569023,-0.000200000000000089,1.0002006420545748
1,3,Dirty Important Feature,0.9963199999999999,0.5,0.2941764282791356,0.9980194455648664,0.0005826324297399932,0.000480000000000147,0.9995184590690207
1,3,Dirty Important Feature,0.9955999999999999,0.75,0.2941764282791356,0.8739266411395424,0.03708781041072312,0.0012000000000000899,0.9987961476725521
1,3,Dirty Important Feature,0.99552,1.0,0.2941764282791356,0.7544608917780229,0.07223181785958535,0.0012800000000000589,0.9987158908507222
1,3,Dirty Important Feature,0.99408,2.0,0.2941764282791356,0.43435789615154796,0.1663985737944335,0.0027200000000000557,0.9972712680577849
1,3,Dirty Important Feature,0.99284,4.0,0.2941764282791356,0.23438840790735102,0.22522488361091797,0.003960000000000075,0.996027287319422
1,3,Clean Important Feature w/ Higher Variance,0.9972000000000001,0.125,0.6771732703758389,0.9254051228506042,0.05051365691254028,-0.00040000000000006697,1.0004012841091494
1,3,Clean Important Feature w/ Higher Variance,0.99692,0.25,0.6771732703758389,0.9160873364780312,0.056823412783118976,-0.00012000000000000899,1.0001203852327447
1,3,Clean Important Feature w/ Higher Variance,0.9957600000000003,0.5,0.6771732703758389,0.8210193276267589,0.12120092724505427,0.0010399999999997078,0.9989566613162122
1,3,Clean Important Feature w/ Higher Variance,0.99376,0.75,0.6771732703758389,0.7292912645541668,0.1833167197011626,0.0030400000000000427,0.9969502407704655
1,3,Clean Important Feature w/ Higher Variance,0.9917200000000002,1.0,0.6771732703758389,0.6225648618315466,0.25558898686828824,0.005079999999999862,0.9949036918138043
1,3,Clean Important Feature w/ Higher Variance,0.9869599999999998,2.0,0.6771732703758389,0.36005031647406005,0.4333568200692438,0.009840000000000182,0.9901284109149275
1,3,Clean Important Feature w/ Higher Variance,0.9849200000000001,4.0,0.6771732703758389,0.22635858301347705,0.5238892884389618,0.01187999999999989,0.9880818619582665
2,3,Baseline,0.9972,0.0,0.0,1,0.0,0.0,1.0
2,3,Dirty Important Feature,0.9963200000000001,0.125,0.2689901496469071,1.3925265413504417,-0.10558577309823819,0.0008799999999998809,0.9991175290814281
2,3,Dirty Important Feature,0.9962399999999999,0.25,0.2689901496469071,1.3610416177710674,-0.09711663879300086,0.0009600000000000719,0.9990373044524669
2,3,Dirty Important Feature,0.99596,0.5,0.2689901496469071,1.2472496875672892,-0.06650773045887615,0.0012400000000000189,0.9987565182511031
2,3,Dirty Important Feature,0.9963600000000001,0.75,0.2689901496469071,1.0868640339284295,-0.02336556948534224,0.0008399999999998409,0.9991576413959087
2,3,Dirty Important Feature,0.99644,1.0,0.2689901496469071,0.9522559669417314,0.012842674597090542,0.0007599999999999829,0.9992378660248696
2,3,Dirty Important Feature,0.99512,2.0,0.2689901496469071,0.5176167573902601,0.12975634061675423,0.0020799999999999708,0.9979141596470117
2,3,Dirty Important Feature,0.9938800000000001,4.0,0.2689901496469071,0.2846497465309011,0.19242217173060583,0.0033199999999998786,0.9966706778981148
2,3,Clean Important Feature w/ Higher Variance,0.9962799999999999,0.125,0.7073012864179549,0.8213739098347835,0.1263424633616672,0.0009200000000000319,0.9990774167669474
