Batch Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Initial Perm Importance Mean,Initial Perm Importance Std Dev,RF Feature Importance,Importance Ratio,Importance Difference,Accuracy Ratio
2,5,0.25 Std. Dev. Noise,0.97104,0.25,-0.0015679999999999583,0.0011309182110126159,0.012944015308900273,0.5545326913626473,0.005766135662616497,1.0048013245033112
2,5,0.25 Std. Dev. Noise,0.97088,0.5,-0.0015679999999999583,0.0011309182110126159,0.012944015308900273,0.5387583994099674,0.005970318339139047,1.004635761589404
2,5,0.25 Std. Dev. Noise,0.97104,1.0,-0.0015679999999999583,0.0011309182110126159,0.012944015308900273,0.5495019410345475,0.0058312537718786745,1.0048013245033112
2,5,0.25 Std. Dev. Noise,0.9713600000000001,2.0,-0.0015679999999999583,0.0011309182110126159,0.012944015308900273,0.4981803237367396,0.0064955615718590215,1.0051324503311259
Baseline,5,N/A,0.992,0.0,0.0,0.0,1.0,0,0.0,1.0
3,5,2.00 Std. Dev. Noise,0.9907199999999999,0.25,0.0,0.0,0.006597564724209318,1.6380194338007026,-0.004209374509803517,0.9987096774193548
3,5,2.00 Std. Dev. Noise,0.98992,0.5,0.0,0.0,0.006597564724209318,1.8800738445635834,-0.005806344151591971,0.9979032258064516
3,5,2.00 Std. Dev. Noise,0.99088,1.0,0.0,0.0,0.006597564724209318,2.201582959104496,-0.00792752134419887,0.9988709677419355
3,5,2.00 Std. Dev. Noise,0.99024,2.0,0.0,0.0,0.006597564724209318,2.410458689244453,-0.009305592493113714,0.998225806451613
3,5,0.25 Std. Dev. Noise,0.99056,0.25,0.0003520000000000101,0.0006627940856706743,0.015918479675625652,0.883858418449302,0.0018487974054098057,0.9985483870967742
3,5,0.25 Std. Dev. Noise,0.9900800000000001,0.5,0.0003520000000000101,0.0006627940856706743,0.015918479675625652,0.9598146720087373,0.0006396893268872661,0.9980645161290324
3,5,0.25 Std. Dev. Noise,0.9907199999999999,1.0,0.0003520000000000101,0.0006627940856706743,0.015918479675625652,1.0281571428881886,-0.00044821890678931747,0.9987096774193548
3,5,0.25 Std. Dev. Noise,0.9904,2.0,0.0003520000000000101,0.0006627940856706743,0.015918479675625652,1.061863025425275,-0.000984765312904954,0.9983870967741935
3,5,0.50 Std. Dev. Noise,0.9894399999999999,0.25,0.0009280000000000266,0.0007896936114722188,0.0050611019190252024,2.2497322901454853,-0.006325022491923077,0.9974193548387096
3,5,0.50 Std. Dev. Noise,0.9892799999999999,0.5,0.0009280000000000266,0.0007896936114722188,0.0050611019190252024,2.3618696045554963,-0.006892560869077917,0.997258064516129
3,5,0.50 Std. Dev. Noise,0.9894399999999999,1.0,0.0009280000000000266,0.0007896936114722188,0.0050611019190252024,2.1206002772457864,-0.005671472213628824,0.9974193548387096
3,5,0.50 Std. Dev. Noise,0.9900799999999998,2.0,0.0009280000000000266,0.0007896936114722188,0.0050611019190252024,2.3786231305017727,-0.006977352171395053,0.9980645161290321
3,5,Equal Variance (Low),0.98816,0.25,0.15968,0.00759283873133099,0.8220795488880729,1.0155622653142597,-0.012793420049223236,0.9961290322580646
3,5,Equal Variance (Low),0.9867199999999998,0.5,0.15968,0.00759283873133099,0.8220795488880729,0.9640753616722536,0.029532910470440932,0.9946774193548386
3,5,Equal Variance (Low),0.9667200000000001,1.0,0.15968,0.00759283873133099,0.8220795488880729,0.8203871992359315,0.14765601022664876,0.9745161290322583
3,5,Equal Variance (Low),0.9088,2.0,0.15968,0.00759283873133099,0.8220795488880729,0.5217947790003302,0.3931227323553297,0.9161290322580645
3,5,Higher Variance Majority 1,0.98896,0.25,0.00886399999999999,0.0032193017876552,0.15034330479306693,0.5616990163832518,0.06589561837099381,0.9969354838709678
3,5,Higher Variance Majority 1,0.9871999999999999,0.5,0.00886399999999999,0.0032193017876552,0.15034330479306693,0.34937062356445,0.09781777064877298,0.9951612903225805
3,5,Higher Variance Majority 1,0.9862399999999999,1.0,0.00886399999999999,0.0032193017876552,0.15034330479306693,0.22146581036341229,0.11704740296435687,0.9941935483870967
3,5,Higher Variance Majority 1,0.98688,2.0,0.00886399999999999,0.0032193017876552,0.15034330479306693,0.10346313041184708,0.13478831584271378,0.9948387096774194
Baseline,5,N/A,0.952,0.0,0.0,0.0,1.0,0,0.0,1.0
4,5,Higher Variance Majority 3,0.9528000000000001,0.25,0.010239999999999961,0.0034166650406500096,0.13912706601077313,0.5446570111997605,0.06335053406035365,1.000840336134454
4,5,Higher Variance Majority 3,0.95088,0.5,0.010239999999999961,0.0034166650406500096,0.13912706601077313,0.34354101651907887,0.09133121232811514,0.9988235294117647
4,5,Higher Variance Majority 3,0.9492800000000001,1.0,0.010239999999999961,0.0034166650406500096,0.13912706601077313,0.18447356579930602,0.11346180004457038,0.9971428571428573
4,5,Higher Variance Majority 3,0.94784,2.0,0.010239999999999961,0.0034166650406500096,0.13912706601077313,0.11976798221630128,0.12246409804298868,0.9956302521008404
4,5,Higher Variance Minority 1,0.9537599999999999,0.25,0.049183999999999964,0.005776066481611857,0.44755711552594024,1.1175111005322003,-0.052592929196470295,1.0018487394957982
4,5,Higher Variance Minority 1,0.95136,0.5,0.049183999999999964,0.005776066481611857,0.44755711552594024,0.9945661152792568,0.0024319737717163337,0.999327731092437
4,5,Higher Variance Minority 1,0.94528,1.0,0.049183999999999964,0.005776066481611857,0.44755711552594024,0.6273905744543246,0.1667639997150001,0.9929411764705883
4,5,Higher Variance Minority 1,0.9361599999999999,2.0,0.049183999999999964,0.005776066481611857,0.44755711552594024,0.22150112854147122,0.3484227093501789,0.9833613445378151
4,5,0.50 Std. Dev. Noise,0.9524800000000001,0.25,0.00025599999999997847,0.0009252372668672459,0.012169549565292264,0.8565628924091192,0.0017455649903293825,1.0005042016806724
4,5,0.50 Std. Dev. Noise,0.95312,0.5,0.00025599999999997847,0.0009252372668672459,0.012169549565292264,0.7839843391051663,0.0026288132921390445,1.0011764705882353
4,5,0.50 Std. Dev. Noise,0.9536,1.0,0.00025599999999997847,0.0009252372668672459,0.012169549565292264,0.7139041610838784,0.003481657492113613,1.0016806722689076
4,5,0.50 Std. Dev. Noise,0.95408,2.0,0.00025599999999997847,0.0009252372668672459,0.012169549565292264,0.7276570813750649,0.0033142906469625054,1.00218487394958
4,5,Higher Variance Majority 2,0.95328,0.25,0.034495999999999964,0.004271250870646679,0.2609428415202961,0.6793959043802277,0.08365934371406811,1.0013445378151262
4,5,Higher Variance Majority 2,0.9527999999999999,0.5,0.034495999999999964,0.004271250870646679,0.2609428415202961,0.47927657826726977,0.13587904931311015,1.0008403361344538
4,5,Higher Variance Majority 2,0.9492800000000001,1.0,0.034495999999999964,0.004271250870646679,0.2609428415202961,0.2503862438041833,0.1956063435844389,0.9971428571428573
4,5,Higher Variance Majority 2,0.9486399999999999,2.0,0.034495999999999964,0.004271250870646679,0.2609428415202961,0.10890398711273921,0.23252512567020825,0.9964705882352941
4,5,Equal Variance (High),0.95312,0.25,0.004895999999999965,0.002778845803566665,0.14020342737769828,0.7821262085035151,0.030546652303581195,1.0011764705882353
4,5,Equal Variance (High),0.95312,0.5,0.004895999999999965,0.002778845803566665,0.14020342737769828,0.6294139814093065,0.05195742994467065,1.0011764705882353
4,5,Equal Variance (High),0.95024,1.0,0.004895999999999965,0.002778845803566665,0.14020342737769828,0.36962703087960214,0.08838045079693574,0.9981512605042017
4,5,Equal Variance (High),0.9483199999999998,2.0,0.004895999999999965,0.002778845803566665,0.14020342737769828,0.18874820846566964,0.1137402816394111,0.9961344537815124
Baseline,5,N/A,0.952,0.0,0.0,0.0,1.0,0,0.0,1.0
5,5,Higher Variance Minority 1,0.9536,0.25,0.06940799999999996,0.005257065341043417,0.5848035453859689,0.8587348719238098,0.08261234773835902,1.0016806722689076
5,5,Higher Variance Minority 1,0.9537599999999999,0.5,0.06940799999999996,0.005257065341043417,0.5848035453859689,0.7274193275367232,0.15940614366021583,1.0018487394957982
5,5,Higher Variance Minority 1,0.94016,1.0,0.06940799999999996,0.005257065341043417,0.5848035453859689,0.4994451129638332,0.2927262725990235,0.9875630252100841
5,5,Higher Variance Minority 1,0.9308800000000002,2.0,0.06940799999999996,0.005257065341043417,0.5848035453859689,0.23854014117660738,0.44530442510901935,0.9778151260504204
5,5,Constant,0.95296,0.25,0.0,0.0,0.0,Infinity,-0.020811372484959144,1.0010084033613447
5,5,Constant,0.95296,0.5,0.0,0.0,0.0,Infinity,-0.020811372484959144,1.0010084033613447
5,5,Constant,0.95296,1.0,0.0,0.0,0.0,Infinity,-0.020811372484959144,1.0010084033613447
5,5,Constant,0.95296,2.0,0.0,0.0,0.0,Infinity,-0.020811372484959144,1.0010084033613447
5,5,2.00 Std. Dev. Noise,0.95328,0.25,-0.0009280000000000377,0.0013228817029500575,0.01458097266523042,1.4765249386536237,-0.006948197104809088,1.0013445378151262
5,5,2.00 Std. Dev. Noise,0.95344,0.5,-0.0009280000000000377,0.0013228817029500575,0.01458097266523042,1.3081372570323535,-0.004492940921927827,1.001512605042017
5,5,2.00 Std. Dev. Noise,0.9542399999999999,1.0,-0.0009280000000000377,0.0013228817029500575,0.01458097266523042,1.3099903351561246,-0.004519960603397068,1.0023529411764704
5,5,2.00 Std. Dev. Noise,0.9526399999999999,2.0,-0.0009280000000000377,0.0013228817029500575,0.01458097266523042,1.356951738286104,-0.005204703538756166,1.000672268907563
5,5,Higher Variance Minority 3,0.9523199999999999,0.25,0.029855999999999952,0.0029084813906917048,0.3695221928583024,1.0135355996766318,-0.005001704474161095,1.0003361344537816
5,5,Higher Variance Minority 3,0.9495999999999999,0.5,0.029855999999999952,0.0029084813906917048,0.3695221928583024,0.915908115057565,0.03107381772551665,0.9974789915966386
5,5,Higher Variance Minority 3,0.9448000000000001,1.0,0.029855999999999952,0.0029084813906917048,0.3695221928583024,0.6224450455624371,0.1395149346882847,0.9924369747899161
5,5,Higher Variance Minority 3,0.9392000000000001,2.0,0.029855999999999952,0.0029084813906917048,0.3695221928583024,0.31431469973711973,0.25337593576384304,0.9865546218487397
5,5,0.25 Std. Dev. Noise,0.9528000000000001,0.25,-0.0016960000000000464,0.001930902379717854,0.031093289090498286,0.9036231042335766,0.0029966746817102242,1.000840336134454
5,5,0.25 Std. Dev. Noise,0.95296,0.5,-0.0016960000000000464,0.001930902379717854,0.031093289090498286,0.8212060735448762,0.0055592912428944555,1.0010084033613447
5,5,0.25 Std. Dev. Noise,0.9536,1.0,-0.0016960000000000464,0.001930902379717854,0.031093289090498286,0.8332718456023744,0.005184126704210604,1.0016806722689076
5,5,0.25 Std. Dev. Noise,0.95232,2.0,-0.0016960000000000464,0.001930902379717854,0.031093289090498286,0.8055151334528248,0.0060471741792782994,1.0003361344537816
Baseline,5,N/A,0.9904,0.0,0.0,0.0,1.0,0,0.0,1.0
6,5,Equal Variance (Low),0.9897600000000001,0.25,0.12751999999999997,0.006305299358476171,0.7102569011533181,0.8193103076753737,0.12833610094083558,0.9993537964458806
6,5,Equal Variance (Low),0.9856,0.5,0.12751999999999997,0.006305299358476171,0.7102569011533181,0.7178791517766668,0.2003782794098502,0.9951534733441034
6,5,Equal Variance (Low),0.96608,1.0,0.12751999999999997,0.006305299358476171,0.7102569011533181,0.4332062977181772,0.4025691385759038,0.9754442649434573
6,5,Equal Variance (Low),0.9492800000000001,2.0,0.12751999999999997,0.006305299358476171,0.7102569011533181,0.17992997426036855,0.5824603952105525,0.9584814216478192
6,5,2.00 Std. Dev. Noise,0.9924800000000001,0.25,-0.00041600000000002746,0.0012723773025325586,0.004938830402021102,1.2966374148061675,-0.0014650418826216444,1.0021001615508887
6,5,2.00 Std. Dev. Noise,0.9928000000000001,0.5,-0.00041600000000002746,0.0012723773025325586,0.004938830402021102,1.2135936437799675,-0.001054902781578969,1.0024232633279484
6,5,2.00 Std. Dev. Noise,0.9928000000000001,1.0,-0.00041600000000002746,0.0012723773025325586,0.004938830402021102,1.2887640498667698,-0.0014261566684927408,1.0024232633279484
6,5,2.00 Std. Dev. Noise,0.9924800000000001,2.0,-0.00041600000000002746,0.0012723773025325586,0.004938830402021102,1.426118791266229,-0.0021045284411781353,1.0021001615508887
6,5,Higher Variance Minority 2,0.9926400000000001,0.25,0.039167999999999946,0.003909242381843316,0.24825059704282662,1.352551547078948,-0.08752113205072101,1.0022617124394186
6,5,Higher Variance Minority 2,0.9913599999999999,0.5,0.039167999999999946,0.003909242381843316,0.24825059704282662,1.2388089948251748,-0.05928447554454694,1.0009693053311792
6,5,Higher Variance Minority 2,0.99056,1.0,0.039167999999999946,0.003909242381843316,0.24825059704282662,0.8292366550278281,0.04239210234237184,1.00016155088853
6,5,Higher Variance Minority 2,0.98752,2.0,0.039167999999999946,0.003909242381843316,0.24825059704282662,0.310376070994566,0.17119955211061888,0.997092084006462
6,5,1.00 Std. Dev. Noise,0.9924800000000001,0.25,-0.0008320000000000238,0.0007993597437950179,0.004732699080396088,1.1338366390917731,-0.0006334085387529383,1.0021001615508887
6,5,1.00 Std. Dev. Noise,0.9926400000000001,0.5,-0.0008320000000000238,0.0007993597437950179,0.004732699080396088,1.309780951610428,-0.001466100024810897,1.0022617124394186
6,5,1.00 Std. Dev. Noise,0.99344,1.0,-0.0008320000000000238,0.0007993597437950179,0.004732699080396088,1.1506044030798925,-0.0007127653199598093,1.0030694668820679
6,5,1.00 Std. Dev. Noise,0.99328,2.0,-0.0008320000000000238,0.0007993597437950179,0.004732699080396088,1.2746699302235704,-0.001299930126181549,1.0029079159935381
6,5,Equal Variance (High),0.9921600000000002,0.25,-0.0015680000000000383,0.0014127193634972462,0.03182097232143809,1.289921147502029,-0.00922557281006163,1.001777059773829
6,5,Equal Variance (High),0.99328,0.5,-0.0015680000000000383,0.0014127193634972462,0.03182097232143809,1.0539024571762177,-0.0017152285978619258,1.0029079159935381
6,5,Equal Variance (High),0.9928000000000001,1.0,-0.0015680000000000383,0.0014127193634972462,0.03182097232143809,0.7665125271791349,0.007429798410035278,1.0024232633279484
6,5,Equal Variance (High),0.99312,2.0,-0.0015680000000000383,0.0014127193634972462,0.03182097232143809,0.4503021038933321,0.01749192153716303,1.0027463651050081
Baseline,5,N/A,0.9968,0.0,0.0,0.0,1.0,0,0.0,1.0
7,5,Equal Variance (High),0.9939199999999999,0.25,0.0037120000000000174,0.001549275959924518,0.03741891940843313,0.828029506241197,0.006434950046589102,0.9971107544141251
7,5,Equal Variance (High),0.9945600000000001,0.5,0.0037120000000000174,0.001549275959924518,0.03741891940843313,0.7327476763999426,0.010000293158507038,0.9977528089887642
7,5,Equal Variance (High),0.99344,1.0,0.0037120000000000174,0.001549275959924518,0.03741891940843313,0.44926460779310606,0.020607923256361575,0.996629213483146
7,5,Equal Variance (High),0.99232,2.0,0.0037120000000000174,0.001549275959924518,0.03741891940843313,0.2507880071797817,0.028034703179171328,0.995505617977528
7,5,0.25 Std. Dev. Noise,0.99408,0.25,0.0,0.0,0.008598691221684076,0.5245151378696028,0.004088547510044309,0.9972712680577849
7,5,0.25 Std. Dev. Noise,0.9942399999999999,0.5,0.0,0.0,0.008598691221684076,0.5223527300579285,0.0041071413871122545,0.9974317817014445
7,5,0.25 Std. Dev. Noise,0.9942400000000001,1.0,0.0,0.0,0.008598691221684076,0.5542893827116591,0.0038325279722886477,0.9974317817014448
7,5,0.25 Std. Dev. Noise,0.99376,2.0,0.0,0.0,0.008598691221684076,0.6251339855608541,0.00322335710766558,0.9969502407704655
7,5,Equal Variance (Low),0.9908800000000001,0.25,0.133088,0.00763781748930936,0.6665644796204535,0.9457952314173383,0.036130973363249,0.9940609951845908
7,5,Equal Variance (Low),0.98528,0.5,0.133088,0.00763781748930936,0.6665644796204535,0.8721213672003877,0.08523935432664864,0.9884430176565008
7,5,Equal Variance (Low),0.97392,1.0,0.133088,0.00763781748930936,0.6665644796204535,0.560817597636301,0.29274338949001966,0.9770465489566613
7,5,Equal Variance (Low),0.95536,2.0,0.133088,0.00763781748930936,0.6665644796204535,0.18242190662162666,0.544968516361838,0.9584269662921348
7,5,Higher Variance Minority 1,0.9942399999999999,0.25,0.009728000000000025,0.0032921142143005713,0.16450198248194292,1.1871169173248663,-0.03078110385585031,0.9974317817014445
7,5,Higher Variance Minority 1,0.99376,0.5,0.009728000000000025,0.0032921142143005713,0.16450198248194292,0.9372127038443607,0.01032863469228354,0.9969502407704655
7,5,Higher Variance Minority 1,0.9932799999999998,1.0,0.009728000000000025,0.0032921142143005713,0.16450198248194292,0.5607179742778902,0.07226276409997091,0.9964686998394862
7,5,Higher Variance Minority 1,0.9936,2.0,0.009728000000000025,0.0032921142143005713,0.16450198248194292,0.18911473896530057,0.13339223300559583,0.9967897271268058
7,5,Higher Variance Majority 2,0.9932799999999998,0.25,0.013024000000000004,0.002540122831675656,0.12291592726748643,0.5613569519559295,0.05391621698977353,0.9964686998394862
7,5,Higher Variance Majority 2,0.9924799999999999,0.5,0.013024000000000004,0.002540122831675656,0.12291592726748643,0.3871603083150387,0.0753277589697775,0.9956661316211877
7,5,Higher Variance Majority 2,0.9900800000000001,1.0,0.013024000000000004,0.002540122831675656,0.12291592726748643,0.16959722506012814,0.1020697270872282,0.9932584269662922
7,5,Higher Variance Majority 2,0.98912,2.0,0.013024000000000004,0.002540122831675656,0.12291592726748643,0.09083928773987503,0.11175033198262169,0.9922953451043338
Baseline,5,N/A,0.9248,0.0,0.0,0.0,1.0,0,0.0,1.0
8,5,Constant,0.92512,0.25,0.0,0.0,0.0,Infinity,-0.03972708329687739,1.0003460207612458
8,5,Constant,0.92512,0.5,0.0,0.0,0.0,Infinity,-0.03972708329687739,1.0003460207612458
8,5,Constant,0.92512,1.0,0.0,0.0,0.0,Infinity,-0.03972708329687739,1.0003460207612458
8,5,Constant,0.92512,2.0,0.0,0.0,0.0,Infinity,-0.03972708329687739,1.0003460207612458
8,5,Higher Variance Majority 1,0.92448,0.25,0.020671999999999954,0.004568721484179141,0.29439141148026177,0.9508892207062262,0.014457791635189676,0.9996539792387543
8,5,Higher Variance Majority 1,0.9243200000000001,0.5,0.020671999999999954,0.004568721484179141,0.29439141148026177,0.5986492109189684,0.11815422529628172,0.9994809688581316
