Trial Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Feature Importance,Importance Ratio,Importance Difference,Accuracy Difference,Accuracy Ratio
0,3,Baseline,0.9824,0.0,0.0,1,0.0,0.0,1.0
0,3,Constant,0.98224,0.125,0.0,Infinity,-0.11224894835568895,0.000160000000000049,0.9998371335504885
0,3,Constant,0.98224,0.25,0.0,Infinity,-0.11224894835568895,0.000160000000000049,0.9998371335504885
0,3,Constant,0.98224,0.5,0.0,Infinity,-0.11224894835568895,0.000160000000000049,0.9998371335504885
0,3,Constant,0.98224,0.75,0.0,Infinity,-0.11224894835568895,0.000160000000000049,0.9998371335504885
0,3,Constant,0.98224,1.0,0.0,Infinity,-0.11224894835568895,0.000160000000000049,0.9998371335504885
0,3,Constant,0.98224,2.0,0.0,Infinity,-0.11224894835568895,0.000160000000000049,0.9998371335504885
0,3,Constant,0.98224,4.0,0.0,Infinity,-0.11224894835568895,0.000160000000000049,0.9998371335504885
0,3,Dirty Important Feature,0.9809600000000002,0.125,0.8708852992741655,0.9671526838476544,0.02860624475768858,0.0014399999999998858,0.9985342019543975
0,3,Dirty Important Feature,0.9804000000000002,0.25,0.8708852992741655,0.9516595126696555,0.04209901977574604,0.0019999999999998908,0.9979641693811077
0,3,Dirty Important Feature,0.9776,0.5,0.8708852992741655,0.9007396770546552,0.08644435605430689,0.0048000000000000265,0.995114006514658
0,3,Dirty Important Feature,0.9712799999999998,0.75,0.8708852992741655,0.8469320915011895,0.13330459130225714,0.01112000000000024,0.9886807817589575
0,3,Dirty Important Feature,0.9681599999999999,1.0,0.8708852992741655,0.8030059772357458,0.17155919847026924,0.014240000000000141,0.9855048859934852
0,3,Dirty Important Feature,0.9551999999999998,2.0,0.8708852992741655,0.6765733437243471,0.28166752034386466,0.027200000000000224,0.9723127035830617
0,3,Dirty Important Feature,0.9498400000000002,4.0,0.8708852992741655,0.5924292222881345,0.3549473987230023,0.03255999999999981,0.9668566775244302
0,3,Noise,0.9827999999999999,0.125,0.12911470072583464,1.1428419329032813,-0.018442993417906922,-0.0003999999999998449,1.0004071661237783
0,3,Noise,0.9824800000000001,0.25,0.12911470072583464,1.202570661013624,-0.026154850272608554,-8.000000000008001e-05,1.0000814332247558
0,3,Noise,0.98264,0.5,0.12911470072583464,1.2223109128788376,-0.028703606984438218,-0.00023999999999990695,1.000244299674267
0,3,Noise,0.98248,0.75,0.12911470072583464,1.1704100160836648,-0.02200243822732706,-7.999999999996898e-05,1.0000814332247556
0,3,Noise,0.98256,1.0,0.12911470072583464,1.1519981927528813,-0.019625201168155998,-0.00015999999999993797,1.0001628664495112
0,3,Noise,0.98256,2.0,0.12911470072583464,1.172217923613581,-0.022235865666992177,-0.00015999999999993797,1.0001628664495112
0,3,Noise,0.98216,4.0,0.12911470072583464,1.1892494266876303,-0.024434883089309162,0.00024000000000001798,0.9997557003257329
1,3,Baseline,0.9872,0.0,0.0,1,0.0,0.0,1.0
1,3,Dirty Important Feature,0.9872799999999998,0.125,0.7658217913729956,0.9434031811348494,0.04334307720932251,-7.999999999985796e-05,1.0000810372771474
1,3,Dirty Important Feature,0.98464,0.25,0.7658217913729956,0.9218212523072429,0.05987098860536466,0.0025600000000000067,0.9974068071312804
1,3,Dirty Important Feature,0.97936,0.5,0.7658217913729956,0.8758913676765036,0.09504509513083248,0.007839999999999958,0.9920583468395462
1,3,Dirty Important Feature,0.9733600000000001,0.75,0.7658217913729956,0.8003278563570958,0.15291327873189497,0.013839999999999852,0.9859805510534847
1,3,Dirty Important Feature,0.9628,1.0,0.7658217913729956,0.7463683680666291,0.19423663071607034,0.024399999999999977,0.9752836304700162
1,3,Dirty Important Feature,0.9490400000000001,2.0,0.7658217913729956,0.6008268562864612,0.30569549198669255,0.03815999999999986,0.9613452188006485
1,3,Dirty Important Feature,0.94176,4.0,0.7658217913729956,0.4724314590732764,0.404023485084541,0.045439999999999925,0.953970826580227
1,3,Noise,0.9880799999999998,0.125,0.11831746515669044,1.1811712554002713,-0.02143572369821546,-0.0008799999999998809,1.0008914100486221
1,3,Noise,0.9880800000000001,0.25,0.11831746515669044,1.1658332800920468,-0.019620973339110434,-0.0008800000000001029,1.0008914100486224
1,3,Noise,0.9888800000000002,0.5,0.11831746515669044,1.113640067891014,-0.013445604773098987,-0.0016800000000002369,1.0017017828200976
1,3,Noise,0.98912,0.75,0.11831746515669044,1.1201819612859505,-0.014219625016913165,-0.0019200000000000328,1.0019448946515397
1,3,Noise,0.9892800000000002,1.0,0.11831746515669044,1.1011180475678497,-0.01196403106982162,-0.002080000000000193,1.0021069692058349
1,3,Noise,0.98912,2.0,0.11831746515669044,1.0881676249896521,-0.010431769897661328,-0.0019200000000000328,1.0019448946515397
1,3,Noise,0.98888,4.0,0.11831746515669044,1.0890511000586571,-0.010536300428355114,-0.0016800000000000148,1.0017017828200974
1,3,Clean Important Feature w/ Higher Variance,0.9880800000000001,0.125,0.11586074347031405,1.221153261111703,-0.02562298125328641,-0.0008800000000001029,1.0008914100486224
1,3,Clean Important Feature w/ Higher Variance,0.98824,0.25,0.11586074347031405,1.2220419962812814,-0.025725950770781963,-0.001040000000000041,1.0010534846029173
1,3,Clean Important Feature w/ Higher Variance,0.98848,0.5,0.11586074347031405,1.19070575663419,-0.022095310747706043,-0.0012800000000000589,1.0012965964343599
1,3,Clean Important Feature w/ Higher Variance,0.9884000000000001,0.75,0.11586074347031405,1.2162817621824593,-0.025058565765529395,-0.0012000000000000899,1.0012155591572125
1,3,Clean Important Feature w/ Higher Variance,0.9884799999999998,1.0,0.11586074347031405,1.1648890473803388,-0.019104167619597906,-0.0012799999999998368,1.0012965964343596
1,3,Clean Important Feature w/ Higher Variance,0.9890399999999999,2.0,0.11586074347031405,1.1815631269546838,-0.02103603887576469,-0.0018399999999999528,1.001863857374392
1,3,Clean Important Feature w/ Higher Variance,0.98864,4.0,0.11586074347031405,1.1426554257870087,-0.016528163691757053,-0.0014399999999999968,1.0014586709886548
2,3,Baseline,0.9928,0.0,0.0,1,0.0,0.0,1.0
2,3,Clean Important Feature w/ Lower Variance,0.9911200000000001,0.125,0.32427825499706087,1.1689185409569547,-0.05477660969817083,0.0016799999999999038,0.9983078162771959
2,3,Clean Important Feature w/ Lower Variance,0.99168,0.25,0.32427825499706087,1.1402780264976442,-0.04548911364708752,0.0011200000000000099,0.9988718775181306
2,3,Clean Important Feature w/ Lower Variance,0.99088,0.5,0.32427825499706087,1.0385189461531479,-0.01249085664286853,0.0019200000000000328,0.9980660757453667
2,3,Clean Important Feature w/ Lower Variance,0.9907199999999999,0.75,0.32427825499706087,0.901131491105207,0.03206090753856489,0.002080000000000082,0.9979049153908138
2,3,Clean Important Feature w/ Lower Variance,0.9910400000000001,1.0,0.32427825499706087,0.7787341183964375,0.07175171397678953,0.0017599999999998728,0.9982272360999196
2,3,Clean Important Feature w/ Lower Variance,0.9897600000000001,2.0,0.32427825499706087,0.5463795896072595,0.1470992351132085,0.0030399999999999316,0.9969379532634972
2,3,Clean Important Feature w/ Lower Variance,0.9903200000000002,4.0,0.32427825499706087,0.4321495736859778,0.1841415453444482,0.0024799999999998157,0.9975020145044321
2,3,Noise,0.99032,0.125,0.08853847419751378,1.0182599507823615,-0.0016167081811919864,0.0024800000000000377,0.9975020145044319
2,3,Noise,0.9895200000000003,0.25,0.08853847419751378,1.0366531411238575,-0.003245213189652485,0.0032799999999997276,0.9966962127316683
2,3,Noise,0.99024,0.5,0.08853847419751378,1.003073943902487,-0.0002721623028949516,0.0025600000000000067,0.9974214343271555
2,3,Noise,0.99,0.75,0.08853847419751378,0.996253551516456,0.00033170483239257365,0.0028000000000000247,0.9971796937953263
2,3,Noise,0.99,1.0,0.08853847419751378,1.0441899547667834,-0.003912511169908164,0.0028000000000000247,0.9971796937953263
2,3,Noise,0.9896799999999999,2.0,0.08853847419751378,1.0443714084915232,-0.003928576805834069,0.0031200000000001227,0.9968573730862207
2,3,Noise,0.98984,4.0,0.08853847419751378,0.9987182609252734,0.00011348322199562777,0.0029599999999999627,0.9970185334407736
2,3,Dirty Important Feature,0.99024,0.125,0.5871832708054254,0.8777839996790276,0.07176319081322546,0.0025600000000000067,0.9974214343271555
2,3,Dirty Important Feature,0.99032,0.25,0.5871832708054254,0.8347464131186895,0.09703414165729646,0.0024800000000000377,0.9975020145044319
2,3,Dirty Important Feature,0.9877600000000001,0.5,0.5871832708054254,0.7681552386872809,0.13613536526670555,0.005039999999999933,0.9949234488315875
2,3,Dirty Important Feature,0.98536,0.75,0.5871832708054254,0.6974770507425679,0.1776364148386827,0.007440000000000002,0.9925060435132957
2,3,Dirty Important Feature,0.9835200000000001,1.0,0.5871832708054254,0.6283257949772894,0.21824087537924153,0.009279999999999955,0.9906526994359388
2,3,Dirty Important Feature,0.97432,2.0,0.5871832708054254,0.441697845170026,0.32782568537078116,0.018480000000000052,0.9813859790491538
2,3,Dirty Important Feature,0.9670400000000001,4.0,0.5871832708054254,0.33957183434962107,0.3877923704386168,0.025759999999999894,0.9740531829170025
3,3,Baseline,0.9544,0.0,0.0,1,0.0,0.0,1.0
3,3,Clean Important Feature w/ Lower Variance,0.9572,0.125,0.6575508318331769,1.0920930650266072,-0.06055587151431241,-0.0028000000000000247,1.0029337803855827
3,3,Clean Important Feature w/ Lower Variance,0.9556799999999999,0.25,0.6575508318331769,1.0821959034432453,-0.054047984682385475,-0.0012799999999998368,1.0013411567476946
3,3,Clean Important Feature w/ Lower Variance,0.95656,0.5,0.6575508318331769,1.0341320388776392,-0.02244355055615399,-0.0021599999999999397,1.002263202011735
3,3,Clean Important Feature w/ Lower Variance,0.9524800000000001,0.75,0.6575508318331769,0.9858999118505348,0.009271524691601973,0.0019199999999999218,0.9979882648784577
3,3,Clean Important Feature w/ Lower Variance,0.9502400000000002,1.0,0.6575508318331769,0.9418313212512427,0.038248863097882224,0.0041599999999998305,0.9956412405699918
3,3,Clean Important Feature w/ Lower Variance,0.9483200000000002,2.0,0.6575508318331769,0.831670634239542,0.11068511447774021,0.006079999999999863,0.9936295054484494
