Trial Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Feature Importance,Importance Ratio,Importance Difference,Accuracy Difference,Accuracy Ratio
0,3,Baseline,0.9502222222222222,0.0,0.0,1,0.0,0.0,1.0
0,3,Clean Important Feature w/ Higher Variance,0.9540444444444443,0.125,0.12462483079568064,0.8044758800081387,0.024367160370460064,-0.0038222222222220603,1.0040224508886808
0,3,Clean Important Feature w/ Higher Variance,0.9536888888888887,0.25,0.12462483079568064,0.807561872353855,0.02398256909653841,-0.003466666666666507,1.003648269410664
0,3,Clean Important Feature w/ Higher Variance,0.9507555555555556,0.5,0.12462483079568064,0.8096392541212504,0.023723675745278727,-0.0005333333333333856,1.0005612722170254
0,3,Clean Important Feature w/ Higher Variance,0.9509333333333334,0.75,0.12462483079568064,0.835094119060325,0.020551367509319643,-0.0007111111111112178,1.0007483629560339
0,3,Clean Important Feature w/ Higher Variance,0.9520888888888889,1.0,0.12462483079568064,0.835218751159854,0.020535835255004145,-0.0018666666666666831,1.0019644527595883
0,3,Clean Important Feature w/ Higher Variance,0.9539555555555556,2.0,0.12462483079568064,0.7906812331262177,0.026086315904005633,-0.0037333333333333663,1.003928905519177
0,3,Clean Important Feature w/ Higher Variance,0.9551999999999999,4.0,0.12462483079568064,0.8105661891512378,0.02360815662400796,-0.004977777777777748,1.0052385406922357
0,3,Dirty Important Feature Reversed,0.9482666666666665,0.125,0.3367738838696117,1.083863921607795,-0.028243178596393803,0.0019555555555557103,0.9979420018709072
0,3,Dirty Important Feature Reversed,0.9380444444444442,0.25,0.3367738838696117,0.9127580653921191,0.029380805154194722,0.012177777777777954,0.9871842843779232
0,3,Dirty Important Feature Reversed,0.9266666666666667,0.5,0.3367738838696117,0.6998218153013306,0.10109217311390056,0.02355555555555544,0.9752104770813846
0,3,Dirty Important Feature Reversed,0.9169777777777778,0.75,0.3367738838696117,0.5976957919513621,0.13548555064162807,0.03324444444444441,0.9650140318054257
0,3,Dirty Important Feature Reversed,0.9111111111111109,1.0,0.3367738838696117,0.5527666650362983,0.15061650721168482,0.03911111111111132,0.9588400374181476
0,3,Dirty Important Feature Reversed,0.909688888888889,2.0,0.3367738838696117,0.5163346370457579,0.16288586277530553,0.0405333333333332,0.9573433115060805
0,3,Dirty Important Feature Reversed,0.9101333333333335,4.0,0.3367738838696117,0.520134394767893,0.16160620360945854,0.04008888888888873,0.9578110383536017
0,3,Clean Important Feature w/ Lower Variance,0.9509333333333334,0.125,0.5386012853347077,0.8705963703440311,0.06969696125968133,-0.0007111111111112178,1.0007483629560339
0,3,Clean Important Feature w/ Lower Variance,0.9490666666666666,0.25,0.5386012853347077,0.839300818565939,0.08655278567262065,0.0011555555555555763,0.9987839101964453
