Trial Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Feature Importance,Importance Ratio,Importance Difference,Accuracy Difference,Accuracy Ratio
9,1,Dirty Important Feature Reversed,0.8804800000000002,0.25,1.0,1.0,0.0,-0.019680000000000142,1.0228624535315987
9,1,Dirty Important Feature Reversed,0.8767599999999998,0.5,1.0,1.0,0.0,-0.015959999999999752,1.0185408921933083
9,1,Dirty Important Feature Reversed,0.87884,0.75,1.0,1.0,0.0,-0.018039999999999945,1.020957249070632
9,1,Dirty Important Feature Reversed,0.88276,1.0,1.0,1.0,0.0,-0.02195999999999998,1.025511152416357
9,1,Dirty Important Feature Reversed,0.889,2.0,1.0,1.0,0.0,-0.028200000000000003,1.032760223048327
9,1,Dirty Important Feature Reversed,0.8911599999999998,4.0,1.0,1.0,0.0,-0.03035999999999983,1.0352695167286243
10,1,Baseline,0.9368,0.0,0.0,1,0.0,0.0,1.0
10,1,Dirty Important Feature,0.9410000000000001,0.125,1.0,1.0,0.0,-0.0042000000000000925,1.0044833475661827
10,1,Dirty Important Feature,0.9425999999999999,0.25,1.0,1.0,0.0,-0.005799999999999916,1.006191289496157
10,1,Dirty Important Feature,0.9445199999999998,0.5,1.0,1.0,0.0,-0.007719999999999838,1.0082408198121262
10,1,Dirty Important Feature,0.9369999999999999,0.75,1.0,1.0,0.0,-0.00019999999999997797,1.0002134927412467
10,1,Dirty Important Feature,0.92644,1.0,1.0,1.0,0.0,0.010359999999999925,0.988941076003416
10,1,Dirty Important Feature,0.9117600000000001,2.0,1.0,1.0,0.0,0.02503999999999984,0.9732707087959012
10,1,Dirty Important Feature,0.90248,4.0,1.0,1.0,0.0,0.03432000000000002,0.9633646456020495
11,1,Baseline,0.8656,0.0,0.0,1,0.0,0.0,1.0
11,1,Noise,0.8803599999999999,0.125,1.0,1.0,0.0,-0.014759999999999884,1.0170517560073935
11,1,Noise,0.8764799999999999,0.25,1.0,1.0,0.0,-0.01087999999999989,1.0125693160813307
11,1,Noise,0.8792399999999999,0.5,1.0,1.0,0.0,-0.013639999999999874,1.0157578558225506
11,1,Noise,0.88216,0.75,1.0,1.0,0.0,-0.01656000000000002,1.01913123844732
11,1,Noise,0.8837200000000001,1.0,1.0,1.0,0.0,-0.018120000000000025,1.0209334565619224
11,1,Noise,0.8836800000000002,2.0,1.0,1.0,0.0,-0.018080000000000207,1.0208872458410354
11,1,Noise,0.8846000000000002,4.0,1.0,1.0,0.0,-0.019000000000000128,1.021950092421442
12,1,Baseline,0.8728,0.0,0.0,1,0.0,0.0,1.0
12,1,Dirty Important Feature Reversed,0.8796399999999999,0.125,1.0,1.0,0.0,-0.006839999999999846,1.0078368469294223
12,1,Dirty Important Feature Reversed,0.8769600000000001,0.25,1.0,1.0,0.0,-0.0041600000000000525,1.0047662694775437
12,1,Dirty Important Feature Reversed,0.8827600000000002,0.5,1.0,1.0,0.0,-0.009960000000000191,1.0114115490375803
12,1,Dirty Important Feature Reversed,0.8914,0.75,1.0,1.0,0.0,-0.01859999999999995,1.0213107241063244
12,1,Dirty Important Feature Reversed,0.8853199999999999,1.0,1.0,1.0,0.0,-0.012519999999999865,1.0143446379468377
12,1,Dirty Important Feature Reversed,0.8960000000000001,2.0,1.0,1.0,0.0,-0.02320000000000011,1.0265811182401468
12,1,Dirty Important Feature Reversed,0.89828,4.0,1.0,1.0,0.0,-0.025479999999999947,1.0291934005499541
13,1,Baseline,0.9296,0.0,0.0,1,0.0,0.0,1.0
13,1,Dirty Important Feature,0.9414400000000003,0.125,1.0,1.0,0.0,-0.011840000000000295,1.0127366609294324
13,1,Dirty Important Feature,0.9397599999999999,0.25,1.0,1.0,0.0,-0.010159999999999947,1.0109294320137694
13,1,Dirty Important Feature,0.9378400000000001,0.5,1.0,1.0,0.0,-0.008240000000000136,1.0088640275387264
13,1,Dirty Important Feature,0.9235199999999999,0.75,1.0,1.0,0.0,0.006080000000000085,0.993459552495697
13,1,Dirty Important Feature,0.9158000000000002,1.0,1.0,1.0,0.0,0.013799999999999812,0.9851549053356284
13,1,Dirty Important Feature,0.8921599999999998,2.0,1.0,1.0,0.0,0.03744000000000014,0.9597246127366608
13,1,Dirty Important Feature,0.8858000000000003,4.0,1.0,1.0,0.0,0.04379999999999973,0.9528829604130812
14,1,Baseline,0.8592,0.0,0.0,1,0.0,0.0,1.0
14,1,Clean Important Feature w/ Higher Variance,0.8837999999999999,0.125,1.0,1.0,0.0,-0.024599999999999955,1.0286312849162011
14,1,Clean Important Feature w/ Higher Variance,0.8806,0.25,1.0,1.0,0.0,-0.021400000000000086,1.024906890130354
14,1,Clean Important Feature w/ Higher Variance,0.8764799999999999,0.5,1.0,1.0,0.0,-0.017279999999999962,1.0201117318435753
14,1,Clean Important Feature w/ Higher Variance,0.88188,0.75,1.0,1.0,0.0,-0.022680000000000033,1.0263966480446929
14,1,Clean Important Feature w/ Higher Variance,0.8802399999999999,1.0,1.0,1.0,0.0,-0.021039999999999948,1.0244878957169459
14,1,Clean Important Feature w/ Higher Variance,0.8890799999999999,2.0,1.0,1.0,0.0,-0.029879999999999907,1.0347765363128492
14,1,Clean Important Feature w/ Higher Variance,0.8915599999999999,4.0,1.0,1.0,0.0,-0.032359999999999944,1.0376629422718808
15,1,Baseline,0.8896,0.0,0.0,1,0.0,0.0,1.0
15,1,Noise,0.8984399999999999,0.125,1.0,1.0,0.0,-0.008839999999999959,1.0099370503597123
15,1,Noise,0.8932800000000002,0.25,1.0,1.0,0.0,-0.0036800000000002386,1.0041366906474822
15,1,Noise,0.9026400000000001,0.5,1.0,1.0,0.0,-0.013040000000000163,1.0146582733812952
15,1,Noise,0.9032,0.75,1.0,1.0,0.0,-0.013600000000000056,1.0152877697841727
15,1,Noise,0.9032799999999999,1.0,1.0,1.0,0.0,-0.013679999999999914,1.0153776978417266
15,1,Noise,0.90412,2.0,1.0,1.0,0.0,-0.014520000000000088,1.0163219424460432
15,1,Noise,0.89168,4.0,1.0,1.0,0.0,-0.002080000000000082,1.0023381294964029
16,1,Baseline,0.9104,0.0,0.0,1,0.0,0.0,1.0
16,1,Clean Important Feature w/ Lower Variance,0.9149200000000001,0.125,1.0,1.0,0.0,-0.0045200000000000795,1.0049648506151143
16,1,Clean Important Feature w/ Lower Variance,0.91152,0.25,1.0,1.0,0.0,-0.0011200000000000099,1.0012302284710017
16,1,Clean Important Feature w/ Lower Variance,0.90388,0.5,1.0,1.0,0.0,0.00651999999999997,0.9928383128295255
16,1,Clean Important Feature w/ Lower Variance,0.9011600000000002,0.75,1.0,1.0,0.0,0.009239999999999804,0.9898506151142357
16,1,Clean Important Feature w/ Lower Variance,0.89772,1.0,1.0,1.0,0.0,0.012680000000000025,0.9860720562390158
16,1,Clean Important Feature w/ Lower Variance,0.8901199999999999,2.0,1.0,1.0,0.0,0.020280000000000076,0.9777240773286466
16,1,Clean Important Feature w/ Lower Variance,0.90008,4.0,1.0,1.0,0.0,0.010319999999999996,0.988664323374341
17,1,Baseline,0.9296,0.0,0.0,1,0.0,0.0,1.0
17,1,Dirty Important Feature,0.9344400000000004,0.125,1.0,1.0,0.0,-0.0048400000000003995,1.0052065404475048
17,1,Dirty Important Feature,0.9329600000000001,0.25,1.0,1.0,0.0,-0.0033600000000001407,1.0036144578313255
17,1,Dirty Important Feature,0.93248,0.5,1.0,1.0,0.0,-0.0028799999999999937,1.0030981067125646
17,1,Dirty Important Feature,0.9238399999999997,0.75,1.0,1.0,0.0,0.00576000000000032,0.9938037865748706
17,1,Dirty Important Feature,0.9160400000000001,1.0,1.0,1.0,0.0,0.013559999999999905,0.9854130808950087
17,1,Dirty Important Feature,0.9034800000000001,2.0,1.0,1.0,0.0,0.02611999999999992,0.9719018932874356
17,1,Dirty Important Feature,0.8955200000000001,4.0,1.0,1.0,0.0,0.03407999999999989,0.9633390705679864
18,1,Baseline,0.9056,0.0,0.0,1,0.0,0.0,1.0
18,1,Clean Important Feature w/ Lower Variance,0.90492,0.125,1.0,1.0,0.0,0.0006800000000000139,0.9992491166077738
18,1,Clean Important Feature w/ Lower Variance,0.9007599999999998,0.25,1.0,1.0,0.0,0.0048400000000001775,0.9946554770318019
18,1,Clean Important Feature w/ Lower Variance,0.9054800000000001,0.5,1.0,1.0,0.0,0.00011999999999989797,0.9998674911660779
18,1,Clean Important Feature w/ Lower Variance,0.913,0.75,1.0,1.0,0.0,-0.007400000000000073,1.0081713780918728
18,1,Clean Important Feature w/ Lower Variance,0.914,1.0,1.0,1.0,0.0,-0.008400000000000074,1.0092756183745584
18,1,Clean Important Feature w/ Lower Variance,0.9055199999999999,2.0,1.0,1.0,0.0,8.000000000008001e-05,0.999911660777385
18,1,Clean Important Feature w/ Lower Variance,0.9083599999999998,4.0,1.0,1.0,0.0,-0.0027599999999998737,1.0030477031802119
19,1,Baseline,0.8672,0.0,0.0,1,0.0,0.0,1.0
19,1,Dirty Important Feature Reversed,0.8717600000000001,0.125,1.0,1.0,0.0,-0.0045600000000001195,1.005258302583026
19,1,Dirty Important Feature Reversed,0.87916,0.25,1.0,1.0,0.0,-0.011960000000000082,1.0137915129151291
19,1,Dirty Important Feature Reversed,0.8842000000000001,0.5,1.0,1.0,0.0,-0.017000000000000126,1.0196033210332105
19,1,Dirty Important Feature Reversed,0.8866400000000001,0.75,1.0,1.0,0.0,-0.019440000000000124,1.0224169741697418
19,1,Dirty Important Feature Reversed,0.8840000000000001,1.0,1.0,1.0,0.0,-0.016800000000000148,1.0193726937269374
19,1,Dirty Important Feature Reversed,0.8926399999999999,2.0,1.0,1.0,0.0,-0.025439999999999907,1.0293357933579335
19,1,Dirty Important Feature Reversed,0.8825199999999999,4.0,1.0,1.0,0.0,-0.01531999999999989,1.0176660516605165
